	abrev	num	freq	majors
373	CAMS	202	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
374	CAMS	203	5	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'East Asian Languages and Cultures', 'East Asian Studies', 'Music']
375	CAMS	204	1	['English and Creative Writing']
376	CAMS	207	4	['American Studies', 'Art History', 'Media Arts and Sciences', 'Music']
377	CAMS	208	5	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'English and Creative Writing', 'Media Arts and Sciences', 'Music']
378	CAMS	210	1	['Music']
379	CAMS	212	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
380	CAMS	216	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
381	CAMS	217	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
382	CAMS	218	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
383	CAMS	219	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
384	CAMS	220	1	['Music']
385	CAMS	221	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
386	CAMS	222	5	['American Studies', 'Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
387	CAMS	224	1	['Music']
388	CAMS	225	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
389	CAMS	227	4	['American Studies', 'Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
390	CAMS	228	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
391	CAMS	230	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
392	CAMS	232	5	['American Studies', 'International Relations - History', 'International Relations - Political Science', 'Media Arts and Sciences', 'Music']
393	CAMS	233	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
394	CAMS	234	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
395	CAMS	235	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
396	CAMS	238	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
397	CAMS	239	5	['Architecture', 'Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
398	CAMS	240	3	['American Studies', 'Latin American Studies', 'Music']
399	CAMS	241	2	['American Studies', 'Music']
400	CAMS	243	1	['Music']
401	CAMS	250	1	['Music']
402	CAMS	250H	1	['Music']
403	CAMS	255	5	['Architecture', 'Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
404	CAMS	261	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
405	CAMS	270	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
406	CAMS	271	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Music']
407	CAMS	272	3	['American Studies', 'Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
408	CAMS	276	1	['Education Studies']
409	CAMS	277	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
410	CAMS	286	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'German Studies', 'Music']
411	CAMS	292	1	['American Studies']
412	CAMS	300	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
413	CAMS	301	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
414	CAMS	302	1	['Music']
415	CAMS	304	1	['Music']
416	CAMS	305	3	['International Relations - History', 'International Relations - Political Science', 'Music']
417	CAMS	308	1	['Music']
418	CAMS	310	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
419	CAMS	312	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
420	CAMS	313	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
421	CAMS	318	1	['Media Arts and Sciences']
422	CAMS	320	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
423	CAMS	321	3	['Architecture', 'Media Arts and Sciences', 'Music']
424	CAMS	324	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
425	CAMS	327	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Music']
426	CAMS	335	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
427	CAMS	338	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
428	CAMS	350	1	['Music']
429	CAMS	350H	1	['Music']
430	CAMS	360	1	['Music']
431	CAMS	366	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Music']
432	CAMS	370	1	['Music']
433	CHEM	103	1	['Environmental Studies']
434	CHEM	105	5	['Biochemistry', 'Biological Sciences', 'Chemical Physics', 'Chemistry', 'Environmental Studies']
435	CHEM	105P	2	['Biochemistry', 'Biological Sciences']
436	CHEM	116	3	['Biochemistry', 'Biological Sciences', 'Environmental Studies']
437	CHEM	120	4	['Biochemistry', 'Biological Sciences', 'Chemical Physics', 'Chemistry']
438	CHEM	205	3	['Biochemistry', 'Chemical Physics', 'Chemistry']
439	CHEM	211	4	['Biochemistry', 'Chemical Physics', 'Chemistry', 'Neuroscience']
440	CHEM	212	1	['Chemistry']
441	CHEM	223	2	['Chemistry', 'Neuroscience']
442	CHEM	227	1	['Neuroscience']
443	CHEM	302	3	['Astronomy', 'Chemistry', 'Education Studies']
444	CHEM	303	2	['Astronomy', 'Chemistry']
445	CHEM	304	2	['Astronomy', 'Chemistry']
446	CHEM	305	2	['Astronomy', 'Chemistry']
447	CHEM	307	2	['Astronomy', 'Chemistry']
448	CHEM	309	2	['Astronomy', 'Chemistry']
449	CHEM	310	2	['Astronomy', 'Chemistry']
450	CHEM	318	2	['Astronomy', 'Chemistry']
451	CHEM	320	2	['Astronomy', 'Chemistry']
452	CHEM	323	2	['Astronomy', 'Chemistry']
453	CHEM	324	2	['Astronomy', 'Chemistry']
454	CHEM	325	3	['Astronomy', 'Chemistry', 'Neuroscience']
455	CHEM	330	3	['Astronomy', 'Chemical Physics', 'Chemistry']
456	CHEM	330X	2	['Astronomy', 'Chemistry']
457	CHEM	331	2	['Astronomy', 'Chemistry']
458	CHEM	334	2	['Astronomy', 'Chemistry']
459	CHEM	335	3	['Astronomy', 'Chemical Physics', 'Chemistry']
460	CHEM	341	3	['Astronomy', 'Chemical Physics', 'Chemistry']
461	CHEM	350	2	['Astronomy', 'Chemistry']
462	CHEM	350H	2	['Astronomy', 'Chemistry']
463	CHEM	355	2	['Astronomy', 'Chemistry']
464	CHEM	360	2	['Astronomy', 'Chemistry']
465	CHEM	361	2	['Astronomy', 'Chemistry']
466	CHEM	365	2	['Astronomy', 'Chemistry']
467	CHEM	370	2	['Astronomy', 'Chemistry']
468	CHIN	200	1	['Medieval Renaissance Studies']
469	CHIN	201	1	['East Asian Studies']
470	CHIN	202	2	['East Asian Languages and Cultures', 'East Asian Studies']
471	CHIN	203	2	['East Asian Languages and Cultures', 'East Asian Studies']
472	CHIN	204	2	['East Asian Languages and Cultures', 'East Asian Studies']
473	CHIN	208	2	['East Asian Languages and Cultures', 'East Asian Studies']
474	CHIN	211	3	['East Asian Languages and Cultures', 'East Asian Studies', 'Medieval Renaissance Studies']
475	CHIN	220	2	['East Asian Languages and Cultures', 'East Asian Studies']
476	CHIN	226	2	['East Asian Languages and Cultures', 'East Asian Studies']
477	CHIN	233	2	['East Asian Languages and Cultures', 'East Asian Studies']
478	CHIN	239	2	['East Asian Languages and Cultures', 'East Asian Studies']
479	CHIN	243	2	['East Asian Languages and Cultures', 'East Asian Studies']
480	CHIN	244	2	['East Asian Languages and Cultures', 'East Asian Studies']
481	CHIN	245	2	['East Asian Languages and Cultures', 'East Asian Studies']
482	CHIN	301	1	['East Asian Languages and Cultures']
483	CHIN	302	1	['East Asian Languages and Cultures']
484	CHIN	306	1	['East Asian Languages and Cultures']
485	CHIN	311	2	['East Asian Languages and Cultures', 'East Asian Studies']
486	CHIN	320	2	['East Asian Languages and Cultures', 'East Asian Studies']
487	CHIN	326	2	['East Asian Languages and Cultures', 'East Asian Studies']
488	CHIN	333	2	['East Asian Languages and Cultures', 'East Asian Studies']
489	CHIN	338	2	['East Asian Languages and Cultures', 'East Asian Studies']
490	CHIN	344	2	['East Asian Languages and Cultures', 'East Asian Studies']
491	CHIN	345	2	['East Asian Languages and Cultures', 'East Asian Studies']
492	CHIN	381	2	['East Asian Languages and Cultures', 'East Asian Studies']
493	CHIN	382	2	['East Asian Languages and Cultures', 'East Asian Studies']
494	CLCV	103	1	['Classical Civilization']
495	CLCV	104	1	['Classical Civilization']
496	CLCV	106	1	['Classical Civilization']
497	CLCV	205	1	['Classical Civilization']
498	CLCV	206	1	['Classical Civilization']
499	CLCV	210	2	['Classical Civilization', 'Comparative Literary Studies']
500	CLCV	212	1	['Classical Civilization']
501	CLCV	213	1	['Classical Civilization']
502	CLCV	215	2	['Classical Civilization', 'International Relations - Economics']
503	CLCV	230	1	['Classical Civilization']
504	CLCV	236	1	['Classical Civilization']
505	CLCV	240	3	['Classical Civilization', 'Jewish Studies', 'Middle Eastern Studies']
506	CLCV	241	1	['Classical Civilization']
507	CLCV	243	1	['Classical Civilization']
508	CLCV	250	1	['Classical Civilization']
509	CLCV	250H	1	['Classical Civilization']
510	CLCV	280H	1	['Classical Civilization']
511	CLCV	305	1	['Classical Civilization']
512	CLCV	310	2	['Classical Civilization', 'Comparative Literary Studies']
513	CLCV	313	1	['Classical Civilization']
514	CLCV	330	1	['Classical Civilization']
515	CLCV	336	1	['Classical Civilization']
516	CLCV	350	1	['Classical Civilization']
517	CLCV	350H	1	['Classical Civilization']
518	CLCV	373	3	['Art History', 'Classical Civilization', 'Media Arts and Sciences']
519	CLPT	180	1	['Comparative Literary Studies']
520	CLPT	247	1	['Medieval Renaissance Studies']
521	CLPT	375	1	['Comparative Literary Studies']
522	CLSC	214	1	['Cognitive and Linguistic Sciences - Psychology Concentration']
523	CLSC	216	4	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Cognitive and Linguistic Sciences - Philosophy Concentration', 'Cognitive and Linguistic Sciences - Psychology Concentration', 'Education Studies']
524	CLSC	316	2	['Cognitive and Linguistic Sciences - Psychology Concentration', 'Education Studies']
525	CPLT	236	1	['East Asian Studies']
526	CPLT	238	1	['Environmental Studies']
527	CS	111	6	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Cognitive and Linguistic Sciences - Psychology Concentration', 'Computer Science', 'Data Science', 'Media Arts and Sciences', 'Music']
528	CS	112	1	['Cognitive and Linguistic Sciences - Psychology Concentration']
529	CS	121	1	['Media Arts and Sciences']
530	CS	203	2	['Computer Science', 'Media Arts and Sciences']
531	CS	204	2	['Computer Science', 'Media Arts and Sciences']
532	CS	220	3	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Media Arts and Sciences']
533	CS	221	2	['Computer Science', 'Media Arts and Sciences']
534	CS	230	4	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Data Science', 'Media Arts and Sciences']
535	CS	231	3	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Media Arts and Sciences']
536	CS	232	6	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Data Science', 'Education Studies', 'Media Arts and Sciences', 'Neuroscience']
537	CS	234	3	['Computer Science', 'Data Science', 'Media Arts and Sciences']
538	CS	235	3	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Cognitive and Linguistic Sciences - Linguistics Concentration', 'Computer Science']
539	CS	240	1	['Computer Science']
540	CS	242	2	['Computer Science', 'Media Arts and Sciences']
541	CS	250	1	['Computer Science']
542	CS	250H	1	['Computer Science']
543	CS	251	2	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science']
544	CS	301	1	['Computer Science']
545	CS	304	3	['Computer Science', 'Data Science', 'Media Arts and Sciences']
546	CS	305	5	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Data Science', 'Media Arts and Sciences', 'Neuroscience']
547	CS	307	2	['Computer Science', 'Media Arts and Sciences']
548	CS	313	2	['Computer Science', 'Data Science']
549	CS	315	3	['Computer Science', 'Data Science', 'Media Arts and Sciences']
550	CS	317	1	['Computer Science']
551	CS	320	2	['Computer Science', 'Media Arts and Sciences']
552	CS	321	2	['Computer Science', 'Media Arts and Sciences']
553	CS	323	3	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Computer Science', 'Media Arts and Sciences']
554	CS	331	1	['Computer Science']
555	CS	332	3	['Cognitive and Linguistic Sciences - Computer Science Concentration', 'Media Arts and Sciences', 'Neuroscience']
556	CS	333	1	['Computer Science']
557	CS	341	1	['Computer Science']
558	CS	342	2	['Computer Science', 'Data Science']
559	CS	343	2	['Computer Science', 'Data Science']
560	CS	349H	1	['Computer Science']
561	CS	350	1	['Computer Science']
562	CS	350H	1	['Computer Science']
563	CS	360	1	['Computer Science']
564	CS	370	1	['Computer Science']
565	EALC	221	2	['East Asian Languages and Cultures', 'East Asian Studies']
566	EALC	225	2	['East Asian Languages and Cultures', 'East Asian Studies']
567	EALC	236	2	['East Asian Languages and Cultures', 'East Asian Studies']
568	EALC	325	2	['East Asian Languages and Cultures', 'East Asian Studies']
569	EALC	345	2	['East Asian Languages and Cultures', 'East Asian Studies']
570	ECON	101	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
571	ECON	102	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
572	ECON	103	3	['Data Science', 'Economics', 'International Relations - Economics']
573	ECON	201	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
574	ECON	202	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
575	ECON	203	5	['Data Science', 'Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
576	ECON	213	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
577	ECON	214	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
578	ECON	220	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
579	ECON	222	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
580	ECON	226	5	['American Studies', 'Economics', 'Education Studies', 'International Relations - History', 'International Relations - Political Science']
581	ECON	228	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
582	ECON	229	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
583	ECON	232	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
584	ECON	233	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
585	ECON	241	5	['Economics', 'Education Studies', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
586	ECON	243	1	['American Studies']
587	ECON	250	2	['International Relations - History', 'International Relations - Political Science']
588	ECON	250H	2	['International Relations - History', 'International Relations - Political Science']
589	ECON	251H	2	['International Relations - History', 'International Relations - Political Science']
590	ECON	301	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
591	ECON	302	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
592	ECON	303	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
593	ECON	306	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
594	ECON	311	6	['American Studies', 'Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
595	ECON	312	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
596	ECON	313	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
597	ECON	314	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
598	ECON	318	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
599	ECON	320	4	['Economics', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
600	ECON	322	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
601	ECON	323	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
602	ECON	324	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
603	ECON	326	5	['American Studies', 'Economics', 'Education Studies', 'International Relations - History', 'International Relations - Political Science']
604	ECON	327	4	['Economics', 'Education Studies', 'International Relations - History', 'International Relations - Political Science']
605	ECON	328	5	['Economics', 'Environmental Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
606	ECON	332	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
607	ECON	334	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
608	ECON	335	3	['Economics', 'International Relations - History', 'International Relations - Political Science']
609	ECON	341	4	['American Studies', 'Economics', 'International Relations - History', 'International Relations - Political Science']
610	ECON	350	2	['International Relations - History', 'International Relations - Political Science']
611	ECON	360	2	['International Relations - History', 'International Relations - Political Science']
612	ECON	370	2	['International Relations - History', 'International Relations - Political Science']
613	EDUC	102	1	['Philosophy']
614	EDUC	103Y	1	['Education Studies']
615	EDUC	117Y	1	['Education Studies']
616	EDUC	200	1	['Education Studies']
617	EDUC	201	1	['Education Studies']
618	EDUC	207	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
619	EDUC	212	1	['Education Studies']
620	EDUC	213	1	['Education Studies']
621	EDUC	214	1	['Education Studies']
622	EDUC	215	2	['American Studies', 'Education Studies']
623	EDUC	216	2	['American Studies', 'Education Studies']
624	EDUC	217	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
625	EDUC	226	5	['American Studies', 'Economics', 'Education Studies', 'International Relations - History', 'International Relations - Political Science']
626	EDUC	227	3	['Education Studies', 'International Relations - History', 'International Relations - Political Science']
627	EDUC	300	1	['Education Studies']
628	EDUC	303	1	['Education Studies']
629	EDUC	304	1	['Education Studies']
630	EDUC	305	1	['Education Studies']
631	EDUC	308	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
632	EDUC	310	2	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'Education Studies']
633	EDUC	313	1	['Education Studies']
634	EDUC	314	1	['Education Studies']
635	EDUC	317	1	['Education Studies']
636	EDUC	321	5	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
637	EDUC	325	1	['Education Studies']
638	EDUC	328	1	['Education Studies']
639	EDUC	330	1	['Education Studies']
640	EDUC	332	1	['Education Studies']
641	EDUC	334	2	['American Studies', 'Education Studies']
642	EDUC	335	2	['American Studies', 'Education Studies']
643	EDUC	339	1	['Education Studies']
644	EDUC	360	1	['Education Studies']
645	EDUC	370	1	['Education Studies']
646	ENG	103	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
647	ENG	106	1	['Comparative Literary Studies']
648	ENG	111D	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
649	ENG	112	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
650	ENG	113	1	['Comparative Literary Studies']
651	ENG	115	1	['Comparative Literary Studies']
652	ENG	116	1	['Comparative Literary Studies']
653	ENG	119	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
654	ENG	120	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
655	ENG	121	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
656	ENG	150	1	['Comparative Literary Studies']
657	ENG	150Y	1	['Comparative Literary Studies']
658	ENG	200	1	['Comparative Literary Studies']
659	ENG	202	2	['Comparative Literary Studies', 'English and Creative Writing']
660	ENG	203	2	['Comparative Literary Studies', 'English and Creative Writing']
661	ENG	204	5	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Comparative Literary Studies', 'English and Creative Writing', 'Media Arts and Sciences']
662	ENG	205	2	['Comparative Literary Studies', 'English and Creative Writing']
663	ENG	206	1	['English and Creative Writing']
664	ENG	208	5	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Comparative Literary Studies', 'English and Creative Writing', 'Media Arts and Sciences']
665	ENG	210	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
666	ENG	211	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
667	ENG	213	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
668	ENG	214	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
669	ENG	220	1	['Comparative Literary Studies']
670	ENG	221	8	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
671	ENG	222	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
672	ENG	223	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
673	ENG	224	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
674	ENG	227	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
675	ENG	234	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
676	ENG	241	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
677	ENG	242	1	['Comparative Literary Studies']
678	ENG	245	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
679	ENG	246	1	['Comparative Literary Studies']
680	ENG	247	1	['Medieval Renaissance Studies']
681	ENG	247/	1	['Comparative Literary Studies']
682	ENG	248	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
683	ENG	249	1	['Comparative Literary Studies']
684	ENG	251	2	['American Studies', 'Comparative Literary Studies']
685	ENG	252	4	['American Studies', 'Comparative Literary Studies', 'English', 'English and Creative Writing']
686	ENG	253	2	['American Studies', 'Comparative Literary Studies']
687	ENG	254	1	['Comparative Literary Studies']
688	ENG	257	1	['Comparative Literary Studies']
689	ENG	258	2	['Comparative Literary Studies', 'Jewish Studies']
690	ENG	259	1	['Comparative Literary Studies']
691	ENG	260	3	['Comparative Literary Studies', 'International Relations - History', 'International Relations - Political Science']
692	ENG	261	1	['Comparative Literary Studies']
693	ENG	262	1	['Comparative Literary Studies']
694	ENG	264	1	['Comparative Literary Studies']
695	ENG	265	4	['American Studies', 'Comparative Literary Studies', 'International Relations - History', 'International Relations - Political Science']
696	ENG	266	1	['Comparative Literary Studies']
697	ENG	267	1	['Comparative Literary Studies']
698	ENG	268	1	['Comparative Literary Studies']
699	ENG	269	1	['Comparative Literary Studies']
700	ENG	270	2	['American Studies', 'Comparative Literary Studies']
701	ENG	271	1	['Comparative Literary Studies']
702	ENG	272	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Jewish Studies']
703	ENG	274	1	['Comparative Literary Studies']
704	ENG	279	4	['American Studies', 'Comparative Literary Studies', 'International Relations - History', 'International Relations - Political Science']
705	ENG	280	1	['Comparative Literary Studies']
706	ENG	283	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
707	ENG	284	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
708	ENG	286	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
709	ENG	287	1	['Comparative Literary Studies']
710	ENG	289	1	['Comparative Literary Studies']
711	ENG	290	1	['Comparative Literary Studies']
712	ENG	291	4	['American Studies', 'Comparative Literary Studies', 'English', 'English and Creative Writing']
713	ENG	292	2	['American Studies', 'Comparative Literary Studies']
714	ENG	294	4	['American Studies', 'Comparative Literary Studies', 'English', 'English and Creative Writing']
715	ENG	295	4	['Comparative Literary Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
716	ENG	296	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
717	ENG	297	2	['Comparative Literary Studies', 'Education Studies']
718	ENG	298	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Latin American Studies']
719	ENG	299	1	['Comparative Literary Studies']
720	ENG	301	2	['Comparative Literary Studies', 'English and Creative Writing']
721	ENG	302	2	['Comparative Literary Studies', 'English and Creative Writing']
722	ENG	308	1	['Comparative Literary Studies']
723	ENG	311	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
724	ENG	314	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
725	ENG	315	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
726	ENG	316	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
727	ENG	317	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
728	ENG	319	1	['Comparative Literary Studies']
729	ENG	324	1	['Medieval Renaissance Studies']
730	ENG	325	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
731	ENG	335	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
732	ENG	336	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
733	ENG	341	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
734	ENG	342	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
735	ENG	345	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
736	ENG	346	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
737	ENG	347	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
738	ENG	349	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
739	ENG	350	1	['Comparative Literary Studies']
740	ENG	350H	1	['Comparative Literary Studies']
741	ENG	351H	1	['Comparative Literary Studies']
742	ENG	355	1	['Comparative Literary Studies']
743	ENG	356	2	['American Studies', 'Comparative Literary Studies']
744	ENG	357	2	['American Studies', 'Comparative Literary Studies']
745	ENG	358	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
746	ENG	360	1	['Comparative Literary Studies']
747	ENG	370	1	['Comparative Literary Studies']
748	ENG	382	1	['Comparative Literary Studies']
749	ENG	383	1	['Comparative Literary Studies']
