JWST	377	Jewish Women Writers of Lat Am 							
SPAN	377	Jewish Women Writers of Lat Am							
JWST	380	Special Topics Jewish Studies 							
KOR	101	Beginning Korean I 							
KOR	102	Beginning Korean II 							
KOR	201	Intermediate Korean 							
KOR	202	Intermediate Korean 							
KOR	206	Korean Culture & Language 							
KOR	209H	Dynamic Korea 							
KOR	231	Advanced Intermediate Korean I 							
KOR	232	Adv Intermediate Korean II 							
KOR	246	Digital Language: Corpus Linguistics 							
LING	246	Digital Language: Corpus Linguistics							
KOR	250	Research or Individual Study 							
KOR	250H	Research or Individual Study 							
KOR	256	Gender & Lang Modern Korean (Eng) 							
KOR	309	Advanced Korean 							
KOR	350	Research or Individual Study 							
KOR	350H	Research or Individual Study 							
KOR	360	Senior Thesis Research 							
KOR	370	Senior Thesis 							
LAST	101	Intro Latin American Studies 							
HIST	207	Mod Issues in Latin Am. Hist. 							
LAST	207	Mod Issues in Latin Am. Hist.							
HIST	211	Spanish Rule in the New World 							
LAST	211	Spanish Rule in the New World							
LAST	217	Politics of Latin America 							
POL2	207	Politics of Latin America							
LAST	221H	Memories of Cuba 							
ECON	241	Poverty & Inequality Latin Am. 							
LAST	241	Poverty & Inequality Latin Am.							
ANTH	245	Anthropology of Latin America 							
LAST	245	Anthropology of Latin America							
LAST	250	Research or Individual Study 							
LAST	250H	Research or Individual Study 							
LAST	273	Latin American Civilization 							
SPAN	273	Latin American Civilization							
LAST	275	Making of Modern Lat Am Culture 							
SPAN	275	Making of Modern Lat Am Culture							
LAST	287	Women Poets of Spain & Latin America 							
SPAN	287	Women Poets of Spain & Latin America							
LAST	317	Sem: Intermedial Pleasures 							
SPAN	317	Sem: Intermedial Pleasures							
LAST	350	Research or Individual Study 							
LAST	350H	Research or Individual Study 							
LAST	360	Senior Thesis Research 							
LAST	370	Senior Thesis 							
MATH	115	Calculus I 							
MATH	115Z	Applied Calculus I 							
MATH	116	Calculus II 							
MATH	116Z	Applied Calculus II 							
MATH	120	Calculus IIA 							
MATH	123	Mathematics and Politics 							
									
MATH	123Y	FYS: Mathematics and Politics 							
MATH	124Y	FYS: Discrete Mathematics 							
MATH	203	Math for Economics and Finance 							
MATH	205	Multivariable Calculus 							
MATH	206	Linear Algebra 							
MATH	207Y	FYS: Knots, Molecules, Universe 							
MATH	215	Diff Equations with Applied Linear Alg 							
MATH	220	Probability 							
STAT	220	Probability							
MATH	223	Number Theory 							
MATH	223Y	FYS: Number Theory 							
MATH	225	Combinatorics & Graph Theory 							
MATH	250	Research or Individual Study 							
MATH	302	Elements of Analysis I 							
									
MATH	305	Abstract Algebra 							
MATH	306	Topics in Abstract Algebra 							
MATH	307	Topology 							
MATH	309	Foundations of Mathematics 							
MATH	310	Complex Analysis 							
MATH	312	Differential Geometry 							
MATH	313	Diff. Geometry & General Relativity 							
PHYS	313	Diff. Geometry & General Relativity							
MATH	314	Theory of Pi 							
MATH	316	Algebraic Geometry 							
MATH	322	Advanced Linear Algebra 							
MATH	325	Graph Theory 							
MATH	326	Advanced Combinatorics 							
MATH	340	CSPW: Explaining Math 							
									
MATH	350	Research or Individual Study 							
MATH	355	Thesis Research 							
MATH	360	Senior Thesis Research 							
MATH	365	Thesis 							
MATH	370	Senior Thesis 							
CS	115	Computing for Socio-Techno Web 							
MAS	115	Computing for Socio-Techno Web							
CS	121	Intro to Game Design 							
MAS	121	Intro to Game Design							
CS	221	Digital Worlds for Gaming 							
MAS	221	Digital Worlds for Gaming							
ARTH	222	Art History & Network Analysis 							
MAS	222	Art History & Network Analysis							
ANTH	246	Digital Anthropology 							
MAS	246	Digital Anthropology							
MAS	250	Research or Individual Study 							
MAS	250H	Research or Individual Study 							
MAS	260	Creative Problem-Solving 							
MAS	350	Research or Individual Study 							
MAS	350H	Research or Individual Study 							
MAS	360	Senior Thesis Research 							
MAS	370	Senior Thesis 							
ENG	211	Women in Medieval Lit, 500-1500 CE 							
MER	211	Women in Medieval Lit, 500-1500 CE							
ENG	214	The Global Middle Ages 							
MER	214	The Global Middle Ages							
CPLT	247	Arthurian Legends 							
ENG	247/	Arthurian Legends							
MER	248	Cordoba: City and Myth 							
SPAN	248	Cordoba: City and Myth							
ITAS	263	Dante (in English) 							
MER	263	Dante (in English)							
ENG	311	Women in Medieval Literature 							
MER	311	Women in Medieval Literature							
ENG	314	The Global Middle Ages 							
MER	314	The Global Middle Ages							
MER	350	Research or Individual Study 							
MER	360	Senior Thesis Research 							
MER	370	Senior Thesis 							
MES	250	Research or Individual Study 							
MES	250H	Research or Individual Study 							
MES	260	Religion & Culture in Muslim Soc 							
REL	260	Religion & Culture in Muslim Soc							
MES	261	Cities in the Islamic World 							
REL	261	Cities in the Islamic World							
MES	263	Islam in the Modern World 							
REL	263	Islam in the Modern World							
MES	264	Minorities in the Ottoman Empire 							
REL	264	Minorities in the Ottoman Empire							
MES	265	Rel, Pol, Cult in Mod Turkey 							
REL	265	Rel, Pol, Cult in Mod Turkey							
MES	267	Muslim Ethics 							
REL	267	Muslim Ethics							
MES	270H	Wintersession in Morocco 							
HIST	293	Changing Constr. of Gender 							
MES	293	Changing Constr. of Gender							
ARAB	310	Resistance & Dissent, N.Afr & MidEast 							
MES	310	Resistance & Dissent, N.Afr & MidEast							
MES	347	Muslim Ethics 							
REL	347	Muslim Ethics							
MES	350	Research or Individual Study 							
MES	350H	Research or Individual Study 							
MES	358	Palestine Israel Peace Prosps 							
PEAC	358/	Palestine Israel Peace Prosps							
MES	359	Sem: Power, Legitimacy, Islam 							
REL	359	Sem: Power, Legitimacy, Islam							
MES	360	Senior Thesis Research 							
MES	361	Sem: Studying Islam & Mid East 							
REL	361	Sem: Studying Islam & Mid East							
MES	362	Sem: Poetry in Islamic World 							
REL	362	Sem: Poetry in Islamic World							
MES	363	Sem: Law in Muslim Societies 							
REL	363	Sem: Law in Muslim Societies							
HIST	364	Sem: Film in the Middle East 							
MES	364	Sem: Film in the Middle East							
MES	365	Cities in the Islamic World 							
REL	365	Cities in the Islamic World							
HIST	366	Sem: Greater Syria 1850-1950 							
MES	366	Sem: Greater Syria 1850-1950							
MES	367	Seminar: Muslim Travelers 							
REL	367	Seminar: Muslim Travelers							
HIST	369	Histories of Ethnic Violence 							
MES	369	Histories of Ethnic Violence							
MES	370	Senior Thesis 							
MUS	099	Performing Music 							
MUS	099G	Performing Music							
MUS	100	Musical Literacies 							
MUS	105Y	FYS: Rhythm and Form 							
MUS	122	Harmonic Concepts Tonal Music 							
ITAS	123	Popular Italian Song (in Eng) 							
MUS	123	Popular Italian Song (in Eng)							
MUS	198	Perform. Music (Jazz) Intermed 							
MUS	199	Performing Music							
MUS	200	Topics in Music History I 							
									
									
MUS	209	History of Jazz 							
MUS	210	Music & Global Metropolis 							
MUS	213	Video Games: Composition & Criticism 							
MUS	214H	Experiencing Haiti 							
MUS	215	Music, Dance, Culture of Haiti 							
MUS	219	Christian Ritual & Sacred Arts 							
REL	219	Christian Ritual & Sacred Arts							
MUS	220	Jazz Theory 							
MUS	227	Sacred Sounds South Asia 							
REL	227	Sacred Sounds South Asia							
MUS	230	Opera: Its History, Music & Drama 							
MUS	235	Topics in Instrumental Music 							
MUS	240	Opera Workshop 							
MUS	244	Tonal Counterpoint & Harmony 							
ANTH	235	Ethnomusicology Field Methods 							
MUS	245	Ethnomusicology Field Methods							
MUS	250	Research or Individual Study 							
MUS	250H	Performing Ensembles							
MUS	275	Electronic and Computer Music 							
MUS	276	American Popular Music 							
MUS	277	Sound Art 							
MUS	298	Performing Music (Jazz) Adv. 							
MUS	299	Performing Music							
									
MUS	301	CSPW: The Power of Music 							
MUS	308	Conducting 							
MUS	309	A History of Jazz 							
MUS	314	Brazilian Music 							
PORT	314	Brazilian Music							
MUS	315	Advanced Harmony 							
MUS	335	Topics in Instrumental Music 							
ARTS	336	Music, Drawing, & Architecture 							
MUS	336	Music, Drawing, & Architecture							
MUS	344	Performance Workshop 							
ANTH	345	Ethnomusicology Field Methods 							
MUS	345	Ethnomusicology Field Methods							
MUS	350	Research or Individual Study 							
MUS	360	Senior Thesis Research 							
MUS	370	Senior Thesis 							
MUS	398	Perf Mus Jazz Advanced 							
NEUR	100	Introduction to Neuroscience 							
NEUR	125Y	FYS: Brains, Minds & Machines 							
NEUR	200	Neurons, Networks & Behavior w/Lab 							
NEUR	240	Behavioral Neurophysiology 							
NEUR	250	Research or Individual Study 							
NEUR	250H	Research or Individual Study 							
NEUR	300	Capstone Seminar in Neuroscience 							
NEUR	305	Excitation, Plasticity & Disease w/Lab 							
BISC	306	Principles of Neural Development 							
NEUR	306	Principles of Neural Development							
NEUR	310	Neuroethology: Decision Making w/Lab 							
BISC	315	Neuroendocrinology 							
NEUR	315	Neuroendocrinology							
NEUR	325	Sleep, Learning & Memory 							
NEUR	332	Neuropharmacology 							
NEUR	335	Computational Neurosci w/Lab 							
NEUR	340	Behavioral Neurophysiology 							
NEUR	350	Research or Individual Study 							
NEUR	350H	Research or Individual Study 							
NEUR	360	Senior Thesis Research 							
PEAC	104	Intro Peace/Conflict/Justice 							
ES	107H	Antiracism and the Environment 							
PEAC	107H	Antiracism and the Environment							
PEAC	119Y	FYS: Hiroshima Nagasaki Yasukuni 							
REL	119Y	FYS: Hiroshima Nagasaki Yasukuni							
ES	125H	The Climate Crisis 							
PEAC	125H	The Climate Crisis							
PEAC	201	Gender, Race & Carceral State 							
WGST	221	Gender, Race & Carceral State							
PEAC	204	Conflict Transformation 							
PEAC	205	Gender, War and Peacebuilding 							
POL3	236	Gender, War and Peacebuilding							
PEAC	206	Qualitative Methods in Soc Sci 							
POL2	220	Qualitative Methods in Soc Sci							
EDUC	207	Schools and Society 							
PEAC	207/	Schools and Society							
ITAS	210	Queer Italy 							
PEAC	210	Queer Italy							
EDUC	215	Understanding & Improving Schools 							
PEAC	215	Understanding & Improving Schools							
PEAC	217	Politics of Mid East&No Africa 							
POL2	217	Politics of Mid East&No Africa							
PEAC	219	Social Inequality 							
SOC	209	Social Inequality							
ANTH	220	Epidemics and Pandemics 							
PEAC	220	Epidemics and Pandemics							
PEAC	221	Global Health Governance 							
POL3	232	Global Health Governance							
ECON	222	Games of Strategy 							
PEAC	222	Games of Strategy							
PEAC	223	Digital Justice 							
HIST	263	S Africa in Hist Perspective 							
PEAC	224	S Africa in Hist Perspective							
PEAC	225	Gandhi in His Indian Contexts 							
SAS	225	Gandhi in His Indian Contexts							
ANTH	231	Anthropology In and Of the City 							
PEAC	231	Anthropology In and Of the City							
FREN	235	Antislavery Lit in 19th c. France (ENG) 							
PEAC	235	Antislavery Lit in 19th c. France (ENG)							
PEAC	240	U.S. Public Health 							
WGST	240	U.S. Public Health							
AFR	243	The Black Church 							
PEAC	243	The Black Church							
PEAC	250	Research or Individual Study 							
PEAC	250H	Research or Individual Study 							
ENG	259	Conflict, Trauma and Narrative 							
PEAC	259	Conflict, Trauma and Narrative							
HIST	261	Civil War and the World 							
PEAC	261	Civil War and the World							
ENG	264	Antiwar Literature 							
PEAC	264	Antiwar Literature							
AMST	290	Afro-Latinas/os in the U.S. 							
PEAC	290	Afro-Latinas/os in the U.S.							
PEAC	304	Sem: Nonviolent Direct Action 							
POL2	301	Sem: Nonviolent Direct Action							
ENGR	305	Tech., Soc. Justice, and Conflict 							
PEAC	305	Tech., Soc. Justice, and Conflict							
EDUC	321	Sem: Global Social Theory 							
PEAC	312/	Sem: Global Social Theory							
PEAC	318	Human Rights 							
POL4	318	Human Rights							
PEAC	350	Research or Individual Study 							
PEAC	350H	Research or Individual Study 							
MES	358	Palestine Israel Peace Prosps 							
PEAC	358/	Palestine Israel Peace Prosps							
PEAC	360	Senior Thesis Research 							
PEAC	370	Senior Thesis 							
ENG	388	Trauma, Conflict & Narrative 							
PEAC	388	Trauma, Conflict & Narrative							
PHIL	103	Self & World: Intro Metaphy & Epist 							
ES	105	The Philosophy of Food 							
PHIL	105	The Philosophy of Food							
ES	105Y	FYS: The Philosophy of Food 							
PHIL	105Y	FYS: The Philosophy of Food							
PHIL	106	Intro to Moral Philosophy 							
PHIL	106Y	FYS: Intro to Moral Philosophy 							
PHIL	108Y	FYS: Friendship 							
AFR	115	Intro to Afr Amer Philosophy 							
PHIL	115	Intro to Afr Amer Philosophy							
PHIL	200	Philosophy and Witchcraft 							
PHIL	201	Ancient Greek Philosophy 							
PHIL	203	Philosophy of Art 							
PHIL	203S	Philosophy of Art 							
PHIL	207	Philosophy of Language 							
PHIL	213	Justice 							
PHIL	215	Philosophy of Mind 							
PHIL	216	Logic 							
PHIL	218	Value, Truth and Enquiry 							
PHIL	220	Philosophy of Literature 							
PHIL	221	History of Modern Philosophy 							
PHIL	222	Ethics of Technology 							
PHIL	226	Philosophy of Law 							
AFR	228	Black Feminist Philosophy 							
PHIL	228	Black Feminist Philosophy							
ES	233	Environmental Ethics 							
PHIL	233	Environmental Ethics							
ES	234	From Wilderness to Ruins 							
PHIL	234	From Wilderness to Ruins							
PHIL	236	Global Justice 							
PHIL	245	Rationality and Action 							
PHIL	249	Medical Ethics 							
PHIL	250	Research or Individual Study 							
PHIL	250H	Research or Individual Study 							
PHIL	300	Sem: Philosopher Misfits & Queens 							
PHIL	301	Sem: Mortality and Immortality 							
PHIL	304	Sem: Terrible Beauties 							
PHIL	305	Seminar: Plato's Republic 							
PHIL	306	Sem: Philosophy of Friendship 							
PHIL	310	Sem: Ancient Skepticisim 							
PHIL	311	Sem: Powers of Imagination 							
AFR	319	Black Aesthetics 							
PHIL	319	Black Aesthetics							
PHIL	323	Social Philosophy of Language 							
PHIL	325	Sem: The Free Will Problem 							
PHIL	330	CSPW: Ethics for Everyone 							
PHIL	331	CSPW: Philosophy in First Person 							
PHIL	333	Sem: Language and Law 							
PHIL	338	Sem: Who Owns the Past? 							
PHIL	340	Sem: The Meaning of Life 							
PHIL	342	Sem: International Ethics 							
PHIL	345	Sem: Empathy, Moral Judgment 							
PHIL	349	Sem: Race & Political Philos 							
PHIL	350	Research or Individual Study 							
PHIL	350H	Research or Individual Study 							
PHIL	360	Senior Thesis Research 							
PHIL	366	Sem: Islamic Philosophy/Theology 							
REL	366	Sem: Islamic Philosophy/Theology							
PHIL	370	Senior Thesis 							
ENG	399H	Race, Justice, and Action 							
PHIL	399H	Race, Justice, and Action							
PHYS	100	Relativity & Quantum Physics 							
PHYS	101	Einstein's Century 							
PHYS	102	Physics for Future Presidents 							
PHYS	104	Fundamentals  Mechanics w/Lab 							
PHYS	106	Fund Elec, Magn, & Optics w/Lab 							
PHYS	107	Princip & Appl Mechanics w/Lab 							
PHYS	108	Princip & Appl Electricity & Magnetism 							
PHYS	120H	Intro to Simulation/Modeling 							
PHYS	205H	Intro to Thermo & Stat Mech 							
PHYS	207	Classical Dynamics 							
PHYS	208	Intermediate Electromagnetism 							
ENGR	210	Experimental Techniques 							
PHYS	210	Experimental Techniques							
PHYS	239H	Physics Pedagogy in Practice 							
PHYS	250	Research or Individual Study 							
PHYS	250G	Research or Group Study 							
									
PHYS	250H	Research or Individual Study 							
PHYS	302	Quantum Mechanics 							
ASTR	304	Advanced Experimental Techniques 							
PHYS	304	Advanced Experimental Techniques							
PHYS	305	Stats Mechanics & Thermodynamics 							
PHYS	308	Electromagnetic Theory 							
PHYS	310	Experimental Physics 							
ASTR	311	Advanced Astrophysics 							
PHYS	311	Advanced Astrophysics							
MATH	313	Diff. Geometry & General Relativity 							
PHYS	313	Diff. Geometry & General Relativity							
PHYS	322H	Adv. Topics in Classical Mechanics 							
PHYS	323H	Adv. Topics in Quantum Mechanics 							
CHEM	305	Modern Materials 							
PHYS	331	Modern Materials							
PHYS	332	Particle Physics 							
PHYS	350	Research or Individual Study 							
PHYS	350G	Research or Group Study 							
PHYS	350H	Research or Individual Study 							
PHYS	355	Senior Thesis Research 							
PHYS	360	Senior Thesis Research 							
PHYS	365	Senior Thesis 							
PHYS	370	Senior Honors Thesis 							
PHYS	100	Relativity & Quantum Physics 							
PHYS	101	Einstein's Century 							
PHYS	102	Physics for Future Presidents 							
PHYS	104	Fundamentals  Mechanics w/Lab 							
PHYS	106	Fund Elec, Magn, & Optics w/Lab 							
PHYS	107	Princip & Appl Mechanics w/Lab 							
PHYS	108	Princip & Appl Electricity & Magnetism 							
PHYS	120H	Intro to Simulation/Modeling 							
PHYS	205H	Intro to Thermo & Stat Mech 							
PHYS	207	Classical Dynamics 							
PHYS	208	Intermediate Electromagnetism 							
ENGR	210	Experimental Techniques 							
PHYS	210	Experimental Techniques							
PHYS	239H	Physics Pedagogy in Practice 							
PHYS	250	Research or Individual Study 							
PHYS	250G	Research or Group Study 							
									
PHYS	250H	Research or Individual Study 							
PHYS	302	Quantum Mechanics 							
ASTR	304	Advanced Experimental Techniques 							
PHYS	304	Advanced Experimental Techniques							
PHYS	305	Stats Mechanics & Thermodynamics 							
PHYS	308	Electromagnetic Theory 							
PHYS	310	Experimental Physics 							
ASTR	311	Advanced Astrophysics 							
PHYS	311	Advanced Astrophysics							
MATH	313	Diff. Geometry & General Relativity 							
PHYS	313	Diff. Geometry & General Relativity							
PHYS	322H	Adv. Topics in Classical Mechanics 							
PHYS	323H	Adv. Topics in Quantum Mechanics 							
CHEM	305	Modern Materials 							
PHYS	331	Modern Materials							
PHYS	332	Particle Physics 							
PHYS	350	Research or Individual Study 							
PHYS	350G	Research or Group Study 							
PHYS	350H	Research or Individual Study 							
PHYS	355	Senior Thesis Research 							
PHYS	360	Senior Thesis Research 							
PHYS	365	Senior Thesis 							
PHYS	370	Senior Honors Thesis 							
POL	105Y	FYS: Money & International Politics 							
POL	109Y	FYS: Democracy in America 							
POL	112Y	FYS: Wars of Ideas 							
POL	121	America & the War on Terror 							
POL	123	Logic & Rhetoric Pol Analysis 							
POL	230	Washington: Leadership Policy 							
POL	299	Intro Research Meth in PolSci 							
POL1	200	American Politics 							
POL1	210	Campaigns and Elections 							
POL1	215	Courts, Law, and Politics 							
POL1	247	Constitutional Law 							
POL1	300	Public Policymaking 							
POL1	317	Health Politics and Policy 							
POL1	328	Seminar: Immigration Politics 							
POL1	329	Political Psychology 							
POL1	333	CSPW: American Politics 							
POL1	337	Sem: Race in American Politics 							
ES	381	U.S. Environmental Politics 							
POL1	381	U.S. Environmental Politics							
POL1	385	Legal Research 							
POL2	202	Comparative Politics 							
POL2	204	Pol Econ of Dev & Underdev 							
LAST	217	Politics of Latin America 							
POL2	207	Politics of Latin America							
POL2	208	Politics of China 							
POL2	211	Politics of South Asia 							
ES	214	Soc Cause & Conseq Env Probs 							
POL2	214	Soc Cause & Conseq Env Probs							
PEAC	217	Politics of Mid East&No Africa 							
POL2	217	Politics of Mid East&No Africa							
PEAC	206	Qualitative Methods in Soc Sci 							
POL2	220	Qualitative Methods in Soc Sci							
AFR	236	Intro to African Politics 							
POL2	231	Intro to African Politics							
POL2	253	Social Policy in Latin America 							
PEAC	304	Sem: Nonviolent Direct Action 							
POL2	301	Sem: Nonviolent Direct Action							
POL2	304	Nation-bldg & Nationalism E Asia 							
POL2	306	Sem: Revolution 							
POL2	310	Sem: Community Development 							
ES	312	Env Policy Research Seminar 							
POL2	312	Env Policy Research Seminar							
MES	358	Palestine Israel Peace Prosps 							
PEAC	358/	Palestine Israel Peace Prosps							
POL2	362	Sem: Women & Gender in Mid East Pol 							
POL2	364	Sem: Authoritarianism / Globalism 							
POL2	368	Sem: Dem Consolidation & Erosion 							
POL3	203H	Global Leadership in post-US 							
POL3	209H	Skills for Global Leadership 							
POL3	221	World Politics 							
POL3	223	Internatntl Relations So Asia 							
POL3	224	International Security 							
POL3	227	The Vietnam War 							
PEAC	221	Global Health Governance 							
POL3	232	Global Health Governance							
PEAC	205	Gender, War and Peacebuilding 							
POL3	236	Gender, War and Peacebuilding							
AFR	245	The Impact of Globalization 							
POL3	245	The Impact of Globalization							
POL3	251	International Political Economy 							
AFR	304	Sem: Politics of Chocolates 							
POL3	302	Sem: Politics of Chocolates							
POL3	315	Global Politics of Race 							
ES	325	International Environmental Law 							
POL3	325	International Environmental Law							
POL3	326	American Hegemony Global Order 							
POL3	338	Nuclear Politics 							
POL3	339	Sovereignty and Nationalism 							
POL3	351	Sem: Global Governance 							
POL3	352	Sem: Small Wars & Insurgencies 							
POL3	354	Sem: Rise & Fall of Great Powers 							
PEAC	357	Tech & Global Political Economy 							
POL3	357	Tech & Global Political Economy							
POL3	369	International Orgs & Global Governance 							
POL3	371	Sem: Decision-Making in Foreign Policy 							
POL3	372	Politics of Finance & Financial Crises 							
POL3	378	Sem: Empire & Imperialism 							
POL3	379	Weapons, Strategy, and War 							
POL3	387	IR of the Middle East 							
POL4	201	Political Action and Dissent 							
POL4	216	Canons of Political Thought 							
POL4	243	Democracy and Difference 							
POL4	249	Neoliberalism and its Critics 							
POL4	311	Sem: Grassroots Organizing 							
PEAC	318	Human Rights 							
POL4	318	Human Rights							
POL4	341	Beyond Prisons 							
POL4	345	Sem: Black Liberation from Haiti to BLM 							
POL4	349	Seminar: Sex/Politics 							
PSYC	101	Intro to Psychology 							
PSYC	123Y	FYS: Mind and the Media 							
									
PSYC	205	Statistics 							
PSYC	207	Developmental Psychology 							
PSYC	210	Social Psychology 							
PSYC	212	Personality 							
PSYC	213	Abnormal Psychology 							
PSYC	215	Memory 							
CLSC	216	Psychology of Language 							
PSYC	216	Psychology of Language							
PSYC	217	Cognition 							
PSYC	218	Sensation and Perception 							
PSYC	219	Biological  Psychology 							
AMST	222	Asian American Psychology 							
PSYC	222	Asian American Psychology							
AFR	225	Intro Black Psychology 							
PSYC	225	Intro Black Psychology							
PSYC	245	Cultural Psychology 							
PSYC	250	Research or Individual Study 							
PSYC	250H	Research or Individual Study 							
PSYC	299	Practicum in Psychology 							
PSYC	299H	Practicum in Development 							
									
									
PSYC	307R	Research Methods in Develop Psych 							
PSYC	308	Systems of Psychotherapy 							
PSYC	310R	Research Methods in Social Psych 							
PSYC	311R	RM in Personality & Soc Psyc 							
PSYC	312R	Research Methods Personality Psyc 							
PSYC	313R	Res Meths in Abnormal Psych 							
PSYC	314R	Research Methods in Cognitive Psych 							
PSYC	315R	Res Meths in Cognit Variation 							
CLSC	316	Sem: Language Acquistion 							
PSYC	316	Sem: Language Acquistion							
PSYC	317	Sem: Affective & Clinical Psychbio 							
PSYC	318	Sem: Psychopharmacology 							
PSYC	319	Neuropsychology 							
PSYC	323R	Research Methods: Sexuality 							
PSYC	325	Sem: Adolescent Psych 							
PSYC	326	Sem:Child&Adol.Psychopathology 							
PSYC	327	Sem: Psych of Human Sexuality 							
PSYC	328	Sem: Genes, Brains & Human Variation 							
PSYC	329	Sem: Psych of Adulthood & Aging 							
PSYC	332	Sem: Personality & Motivation 							
PSYC	333	Clinical & Educ Assessments 							
PSYC	337	Sem: Prejudice & Discrimntion 							
PSYC	338	Social Influence 							
PSYC	339	Sem: Narrative Identity 							
PSYC	340	Organizational Psychology 							
PSYC	343	CSPW: Public Interest Psych 							
PSYC	344	Sem: Social Imagination 							
PSYC	345	Sem: Dev of a Theory of Mind 							
PSYC	346	Sem: Culture and Emotion 							
PSYC	349	Sem: Nonverbal Communication 							
PSYC	350	Research or Individual Study 							
PSYC	350H	Research or Individual Study 							
PSYC	360	Senior Thesis Research 							
PSYC	370	Senior Thesis 							
JWST	102	Introduction to Jewish Studies 							
REL	102	Introduction to Jewish Studies							
JWST	104	Study of Hebrew Bible/Old Test 							
REL	104	Study of Hebrew Bible/Old Test							
REL	105	Study of the New Testament 							
REL	108	Intro to Asian Religions 							
REL	111Y	FYS: Jesus of Nazareth 							
PEAC	119Y	FYS: Hiroshima Nagasaki Yasukuni 							
REL	119Y	FYS: Hiroshima Nagasaki Yasukuni							
REL	200	Theories of Religion 							
JWST	201	Bible and Popular Culture 							
REL	201	Bible and Popular Culture							
REL	206	The Hindu Worlds 							
SAS	206	The Hindu Worlds							
JWST	209	The Bible & Film 							
REL	209	The Bible & Film							
AFR	242	New World Afro-Atlantic Religions 							
REL	214	New World Afro-Atlantic Religions							
REL	215	Christian Spiritual Classics 							
REL	216	Christianity to 1600 							
AMST	218	Religion in America 							
REL	218	Religion in America							
MUS	219	Christian Ritual & Sacred Arts 							
REL	219	Christian Ritual & Sacred Arts							
AMST	228	Religious Themes Amer Fiction 							
REL	220	Religious Themes Amer Fiction							
CAMS	243	Love in Indian Cinema 							
REL	223/	Love in Indian Cinema							
REL	225	Women in Christianity 							
REL	226	The Virgin Mary 							
MUS	227	Sacred Sounds South Asia 							
REL	227	Sacred Sounds South Asia							
REL	230	Ethics 							
AMST	234	Rad Individual and Common Good 							
REL	231	Rad Individual and Common Good							
ANTH	233	The Anthropology of Religion 							
REL	233	The Anthropology of Religion							
ANTH	236	Divine Madness 							
REL	236	Divine Madness							
CLCV	240	Romans, Jews,  and Christians 							
REL	240	Romans, Jews,  and Christians							
REL	241	Courtesans in South Asia 							
SAS	241	Courtesans in South Asia							
REL	243	Women in the Biblical World 							
REL	244	Jerusalem: The Holy City 							
JWST	245	The Holocaust & the Nazi State 							
REL	245	The Holocaust & the Nazi State							
REL	250	Research or Individual Study 							
REL	250H	Research or Individual Study 							
REL	251	Religions in South Asia 							
SAS	251	Religions in South Asia							
REL	253	Buddhist Thought and Practice 							
REL	254	Chinese Thought and Religion 							
REL	255	Japanese Religion and Culture 							
REL	257	Contemplation and Action 							
REL	259	Christianity in Asia 							
MES	260	Religion & Culture in Muslim Soc 							
REL	260	Religion & Culture in Muslim Soc							
MES	261	Cities in the Islamic World 							
REL	261	Cities in the Islamic World							
REL	262	Formation of Islamic Tradition 							
MES	263	Islam in the Modern World 							
REL	263	Islam in the Modern World							
MES	264	Minorities in the Ottoman Empire 							
REL	264	Minorities in the Ottoman Empire							
MES	265	Rel, Pol, Cult in Mod Turkey 							
REL	265	Rel, Pol, Cult in Mod Turkey							
HIST	285	Ottoman State/Society 1300-1923 							
REL	266	Ottoman State/Society 1300-1923							
MES	267	Muslim Ethics 							
REL	267	Muslim Ethics							
REL	268	Religion and Culture in Egypt 							
REL	269	Religion and Culture in Iran 							
REL	270	Religions of the Silk Road 							
REL	281	Sacred Arts of South Asia 							
SAS	211	Sacred Arts of South Asia							
REL	300	Theories of Religion 							
REL	301	Sem: Religion in Modern S.Asia 							
SAS	301	Sem: Religion in Modern S.Asia							
REL	302	Narratives from South Asia 							
SAS	302	Narratives from South Asia							
REL	303	Sem: Models of Relig Pluralism 							
SAS	303	Sem: Models of Relig Pluralism							
AMST	318	"Sem:The ""Enemy Race"" in WWII "							
REL	318	"Sem:The ""Enemy Race"" in WWII"							
AMST	319	Sem: Religion, Law & Politics 							
REL	319	Sem: Religion, Law & Politics							
REL	323	Seminar: Feminist Theologies 							
REL	326	Seminar: Liberation Theology 							
REL	330	Sem: Religion and Violence 							
REL	342	Archaeology Biblical World 							
JWST	344	Monuments & the Sacred 							
REL	344	Monuments & the Sacred							
REL	345	Sem: Enslavement and the Bible 							
MES	347	Muslim Ethics 							
REL	347	Muslim Ethics							
REL	348	Religion and Culture in Egypt 							
REL	350	Research or Individual Study 							
REL	350H	Research or Individual Study 							
REL	353	Sem: Zen Buddhism 							
REL	357	Sem: Issues Comparative Religion 							
MES	359	Sem: Power, Legitimacy, Islam 							
REL	359	Sem: Power, Legitimacy, Islam							
REL	360	Senior Thesis Research 							
MES	361	Sem: Studying Islam & Mid East 							
REL	361	Sem: Studying Islam & Mid East							
MES	362	Sem: Poetry in Islamic World 							
REL	362	Sem: Poetry in Islamic World							
MES	363	Sem: Law in Muslim Societies 							
REL	363	Sem: Law in Muslim Societies							
REL	364	Sem: Sufism: Islamic Mysticism 							
MES	365	Cities in the Islamic World 							
REL	365	Cities in the Islamic World							
PHIL	366	Sem: Islamic Philosophy/Theology 							
REL	366	Sem: Islamic Philosophy/Theology							
