			1.25	60	 BISC 110, BISC 110P, BISC 112, BISC 112Y or BISC 116. One unit of college chemistry is recommended. Not open to First-Year students.	 Beers, Königer, Carmell, Okumura			
BIOC	220	Cell Biology w/Lab 	1.25	60	 One of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and two units of college chemistry; or  BISC 116 and CHEM 116 and one unit of college chemistry. Not open to First-Year students.	 L. Darling, Goss, Okumura, Roden			
			1.25	60	 One of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and two units of college chemistry; or  BISC 116 and CHEM 116 and one unit of college chemistry. Not open to First-Year students.	 L. Darling, Goss, Okumura, Roden			
BIOC	223	Fundamentals of Biochem w/lab 	1.25	9	 (CHEM 205 or CHEM 120) and CHEM 211 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116, CHEM 212).	 Elmore, Hall, Oakes, Tantama			
			1.25	9	 (CHEM 205 or CHEM 120) and CHEM 211 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116, CHEM 212).	 Elmore, Hall, Oakes, Tantama			
BIOC	227	Principles of Biochemistry 	1	25	 (CHEM 205 or CHEM 120) and CHEM 211 and CHEM 212 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116). CHEM 212 may be taken as co-requisite with permission of the instructor. Not open to students who have completed BIOC 223/CHEM 223.	 Elmore, Tantama			
			1	25	 (CHEM 205 or CHEM 120) and CHEM 211 and CHEM 212 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116). CHEM 212 may be taken as co-requisite with permission of the instructor. Not open to students who have completed BIOC 223/CHEM 223.	 Elmore, Tantama			
BIOC	250	Research or Individual Study 	1	15	Permission of the instructor.				
BIOC	250H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall; Winter	Fall; Winter; Spring
BIOC	320	Adv Biochem Lab 	1	16	 BIOC 223/CHEM 223	 Oakes			
			1	16	 BIOC 223/CHEM 223	 Oakes			
BIOC	323	Seminar: Chemical Biology 	1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford			
			1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford			
BIOC	324	CSPW: Biochem for Soc Prob 	1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore			
			1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore			
BIOC	325	Sem: Biosensors & Optogenetics 	1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama			
			1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama			
BIOC	331	Biophys Chem 	1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan			
			1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan			
BIOC	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
BIOC	350H	Research or Individual Study 	0.5	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall; Winter	Fall; Spring; Winter
BIOC	355	Thesis Research 	1	15	 Open only to Seniors with permission of the instructor.				
BIOC	360	Senior Thesis Research 	1	15	Permission of the department.				
BIOC	365	Thesis 	1	10	 BIOC 355 and permission of the department.				
BIOC	370	Senior Thesis 	1	25	BIOC 360 and permission of the department.				
BISC	104	Science or Science Fiction 	1	16	Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement.	Königer			
BISC	106	Natural History of National Parks 	1	14	 None.	 J. Matthes			
			1	14	 None.	 J. Matthes			
BISC	108	Environmental Horticulture 	1.25	48	Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement.	 Jones, Nickles			
BISC	109	Human Biology w/Lab 	1.25	28	Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement.	Skow, Dolce			
BISC	110	Intro Cellular Biology w/Lab 	1.25	32	Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 112, BISC 112Y, or BISC 116.	Staff			
BISC	110P	Intro Cellular Biology w/Lab 	1.25	16	 Open by permission of the instructor to students regardless of high school background or of whether they have already completed the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken (BISC 110, BISC 112, BISC 112Y, or BISC 116).	 Roden, Okumura			
BISC	111	Intro Organismal Biology w/Lab 	1.25	32	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 111T, BISC 113, or BISC 113Y.	Staff			
BISC	111T	Intro Organismal Biology w/Lab 	1.25	12	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 111, BISC 113, or BISC 113Y. Contact instructor for the application in early October.	 Königer, Sequeira			
BISC	112	Expl Cellular & Molecular Bio w/Lab 	1	16	 Biology AP/IB, or equivalent experience, or permission of the instructor. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 110, BISC 110P or BISC 116.	Staff			
BISC	112Y	FYS: Expl Cellular Bio w/Lab 	1	16	 Open to First-Year students only. Biology AP/IB, or equivalent experience, or permission of instructor. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 110, BISC 110P or BISC 116.	 Staff			
BISC	113	Expl Organismal Bio w/Lab 	1	16	 Biology AP/IB, or equivalent experience, or permission of the instructor. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 111, BISC 111T, or BISC 113Y	 Staff			
BISC	113Y	FYS: Expl Organismal Bio w/Lab 	1	16	 Open to First-Year students only. Biology AP/IB, or equivalent experience, or permission of instructor. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 111, BISC 111T, or BISC 113Y.	 Staff			
BISC	116	Intro Integ Chem Bio w/Lab 	1.25	32	One year of high school chemistry, math equivalent to two years of high school algebra, and fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 110 , BISC 110P, BISC 112, BISC 112Y, CHEM 105, CHEM 105P, or CHEM 120. Students must attend lab during the first week to continue in the course.	 M. Radhakrishnan (Chemistry), Matthews, Oakes (Chemistry)			
BISC	150H	Climate Change & Agriculture 	0.5	12	 None	 J. Matthes			
			0.5	12	 None	 J. Matthes			
BISC	195	Intro to Computational Biology 	1	12	None	 Bonham			
BISC	198	Applied Stats & Data Sci in Biology 	1	25	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement and one course in biology, chemistry, ES 100 or ES101.	 J. Matthes			
BISC	201	Ecology w/Lab 	1.25	28	 BISC 108 or (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or ES 100 or ES 101 or by permission of the instructor.	 J. Matthes, Skow			
BISC	202	Evolution w/Lab 	1.25	12	 (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or by permission of the instructor. (BISC 110, BISC 110P, BISC 112, or BISC 112Y is strongly recommended.)	Sequeira, Dolce			
BISC	203	Comp Phys & Anat Vert w/Lab 	1.25	24	 BISC 109 or (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or permission of the instructor.	 Ruhr, Dolce, Nickles			
BISC	204	Biological Modeling w/Lab 	1.25	14	 (BISC 110, BISC 110P, BISC 112, BISC 112Y, or BISC 116) or (BISC 111, BISC 111T, BISC 113, or BISC 113Y) and MATH 116 (or equivalent); or permission of the instructor.	 J. Matthes			
BISC	207	Biology of Plants w/Lab 	1.25	12	 (BISC 110, BISC 110P, BISC 112, BISC 112Y, or BISC 116) or (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or permission of the instructor.	 Peterman, Beers			
BISC	209	Microbiology w/Lab 	1.25	24	 ((BISC 110, BISC 110P, BISC 112, or BISC 112Y) and one unit of college chemistry) or BISC 116.	Klepac-Ceraj, Roden			
BISC	210	Marine Biology w/Lab 	1.25	14	 One of the following (BISC 111, BISC 111T, BISC 113, BISC 113Y) or ES 101; or permission of the instructor.	 Staff, Beers			
BISC	214	Animal Behavior w/Lab 	1.25	24	BISC 109 or (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or permission of the instructor.	 Mattila, Skow			
BISC	216	Developmental Biology w/ Lab 	1.25	36	 One of (BISC 110, BISC 110P, BISC 112, BISC 112Y, or BISC 116) and one of (BISC 111, BISC 111T, BISC 113, or BISC 113Y) or permission of the instructor.	Suzuki, Beers			
BIOC	219	Genetics w/Lab 	1.25	60	 BISC 110, BISC 110P, BISC 112, BISC 112Y or BISC 116. One unit of college chemistry is recommended. Not open to First-Year students.	 Beers, Königer, Carmell, Okumura			
			1.25	60	 BISC 110, BISC 110P, BISC 112, BISC 112Y or BISC 116. One unit of college chemistry is recommended. Not open to First-Year students.	 Beers, Königer, Carmell, Okumura			
BIOC	220	Cell Biology w/Lab 	1.25	60	 One of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and two units of college chemistry; or  BISC 116 and CHEM 116 and one unit of college chemistry. Not open to First-Year students.	 L. Darling, Goss, Okumura, Roden			
			1.25	60	 One of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and two units of college chemistry; or  BISC 116 and CHEM 116 and one unit of college chemistry. Not open to First-Year students.	 L. Darling, Goss, Okumura, Roden			
BISC	247	Plant Diversity & Ecology w/Lab 	1.25	14	 One of the following - ES 100, ES 101, BISC 108, BISC 111, BISC 111T, BISC 113, BISC 113Y; or permission of the instructor. Not open to students who have taken BISC 347/ES 347.	 Griffith			
			1.25	14	 One of the following - ES 100, ES 101, BISC 108, BISC 111, BISC 111T, BISC 113, BISC 113Y; or permission of the instructor. Not open to students who have taken BISC 347/ES 347.	 Griffith			
BISC	250	Research or Individual Study 	1	25	Permission of the instructor.				
BISC	250G	Research or Individual Study 	1	15	Permission of the instructor.				
BISC	250H	Research or Individual Study 	0.5	15	Permission of the instructor.				
ANTH	274	Anthropological Genetics 	1	15		 Van Arsdale			
			1	15		 Van Arsdale			
BISC	302	Human Physiology w/Lab 	1.25	12	 (BISC 111, BISC 111T, BISC 113, BISC 113Y or NEUR 100) and (BISC 203 or NEUR 200).	 Dolce, Staff			
BISC	303	Reproductive Medicine Seminar 	1	12	 One of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116) and two of the following three courses (BISC 219/BIOC 219, BIOC 220/BISC 220, BISC 216), or permission of the instructor.	 Carmell			
BISC	305	Sem: Evolution 	1	12	Two units in Biological Sciences at the 200 level or permission of the instructor.	 Staff			
BISC	306	Principles of Neural Development 	1	12	 NEUR 200 or BISC 216, or permission of the instructor. Open to Juniors and Seniors only.	 Beltz			
			1	12	 NEUR 200 or BISC 216, or permission of the instructor. Open to Juniors and Seniors only.	 Beltz			
BISC	307	Ecosystem Ecology w/Lab 	1.25	12	 BISC 201, BISC 202, BISC 209, BISC 210, BISC 247/ES 247, ES 220, or permission of the instructor.	 J. Matthes			
			1.25	12	 BISC 201, BISC 202, BISC 209, BISC 210, BISC 247/ES 247, ES 220, or permission of the instructor.	 J. Matthes			
BISC	308	Tropical Ecology with Lab 	1.25	12	 One of the following courses - BISC 201, BISC 202, BISC 207, BISC 210, BISC 214, or permission of the instructors.br/	 Königer, Sequeira			
BISC	310	Sem: Climate Change & Marine Eco 	1	12	 One of the following courses - BISC 201, BISC 202, BISC 209, BISC 210, BISC 214, BIOC 219/BISC 219, ES 201, ES 220, EXTD 225, EXTD 226 or permission of instructor.	Selden			
			1	12	 One of the following courses - BISC 201, BISC 202, BISC 209, BISC 210, BISC 214, BIOC 219/BISC 219, ES 201, ES 220, EXTD 225, EXTD 226 or permission of instructor.	Selden			
BISC	311	Evolutionary Developmental Bio w/Lab 	1.25	12	 BISC 202, or BISC 216, or BISC 219/BIOC 219, or permission of the instructor.	 Suzuki			
BISC	312	Evolutionary Medicine 	1	12	 One of the following (BISC 111, BISC 111T, BISC 113, BISC 113Y) and either (BISC 202 or BISC 219/BIOC 219), or permission of the instructor.	 Sequeira			
BISC	314	Environmental Microbio w/Lab 	1.25	12	 CHEM 211 and any of the following - BISC 201, BISC 202, BISC 209, BISC 210, BISC 219/BIOC 219 or BISC 220/ BIOC 220, or permission of the instructor.	 Klepac-Ceraj			
BISC	315	Neuroendocrinology 	1	12	 NEUR 200; or one of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and BISC 203; or BISC 116, CHEM 116 and BISC 203; or permission of the instructor. Open to Juniors and Seniors only.	 Tetel			
			1	12	 NEUR 200; or one of the following (BISC 110, BISC 110P, BISC 112, or BISC 112Y) and BISC 203; or BISC 116, CHEM 116 and BISC 203; or permission of the instructor. Open to Juniors and Seniors only.	 Tetel			
BISC	316	Molecular Genetics w/Lab 	1.25	12	 BIOC 2019/BISC 219 or permission of the instructor.	 Peterman			
BISC	317	Sem: Environmental Physiology 	1	12	 One of the following - BISC 201, BISC 202, BISC 203, BISC 219; or permission of the instructor.				
BISC	318	CRISPR Gene Editing 	1	12	 BISC 219/BIOC 219	 Peterman			
BISC	327	Sem: Topics in Biodiversity 	1	12	 Two courses from the following - BISC 201, BISC 202, BISC 204, BISC 207, BISC 209, BISC 210, BISC 214, ES 201, ES 220, or ES 247/BISC 247; or permission of the instructor.	 Jones			
			1	12	 Two courses from the following - BISC 201, BISC 202, BISC 204, BISC 207, BISC 209, BISC 210, BISC 214, ES 201, ES 220, or ES 247/BISC 247; or permission of the instructor.	 Jones			
			0.5	16	 Two of the following course - BISC 201, BISC 207, BISC 209, BISC 210, ES 220, BISC 247/ES 247; or permission of the instructor.	 Jones			
			0.5	16	 Two of the following course - BISC 201, BISC 207, BISC 209, BISC 210, ES 220, BISC 247/ES 247; or permission of the instructor.	 Jones			
BISC	328	Sem: Modern Biological Imaging 	1	12	 Two 200-level BISC or BIOC courses, one of which should be BISC 219/BIOC 219 or BISC 220/BIOC 220, or permission of the instructor.	 L. Darling			
BISC	329	Biological Microscopy with Lab 	1.25	12	 Two 200-level BISC or BIOC courses, one of which is BISC 219/BIOC 219 or BISC 220/BIOC 220, or permission of instructor. Not open to students who have taken BISC 328.	 L. Darling			
BISC	333	Genomics & Bioinformatic w/Lab 	1.25	14	 BISC 219/BIOC 219 or BISC 209; or permission of the instructor.	 Biller			
BISC	334	Sem: The Biology of Stem Cells 	1	12	 BISC 216 or BISC 219/BIOC 219 or BISC 220/BIOC 220.	 O'Donnell			
BISC	335	Sem:Cell/Mol Mechnisms Disease 	1	12	 BIOC 220/BISC 220	 Goss			
BISC	336	Sem: Immunology 	1	9	 Two 200-level BISC/BIOC courses. At least one of these 200-level courses must be either BISC 219/ BIOC 219 or BISC 220/ BIOC 220.	 Matthews			
BISC	338	Sem: Biology of Social Insects 	1	12	 BISC 201, BISC 202, or BISC 214 or permission of the instructor.	 Mattila			
BISC	340	CSPW: Biology in the News 	1	12	 Any two BISC 200-level courses or permission of the instructor. Open to Juniors and Seniors only.	 Königer			
BISC	347	Adv Plant Diversity & Ecology w/Lab 	1.25	14	 One of the following - BISC 201, ES 220, BISC 207, or permission of instructor. Not open to students who have taken BISC 247/ES 247.	 Griffith			
			1.25	14	 One of the following - BISC 201, ES 220, BISC 207, or permission of instructor. Not open to students who have taken BISC 247/ES 247.	 Griffith			
BISC	350	Research or Individual Study 	1	15	Permission of the instructor. 				
BISC	350H	Research or Individual Study 	0.5	15	Permission of the instructor.			Spring; Fall	Spring; Fall
BISC	355	Thesis Research 	1	15	 Open only to Seniors with permission of the instructor.				
BISC	360	Senior Thesis Research 	1	15	Permission of the department.				
BISC	365	Thesis 	1	15	 BISC 355 and permission of the department.				
BISC	370	Senior Thesis 	1	25	 BISC 360 and permission of the department.				
CHPH	250	Research or Individual Study 	1	15	Permission of the instructor.			Spring; Fall	Spring; Fall
CHPH	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
CHPH	355	Chemical Physics Thesis Research 	1	15	 Ope				
CHPH	360	Senior Thesis Research 	1	15	Permission of the department.			Spring; Fall	Spring; Fall
CHPH	365	Chemical Physics Thesis Research 	1	15	 CHPH 355 and permission of the department.				
CHPH	370	Senior Thesis 	1	15	CHPH 360 and permission of the department.				
CHEM	103	Elements and the Environment 	1	24	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement.	 Stanley			
CHEM	104Y	FYS: Modelng Across Disciplines 	1	16	 None. Open to First-Years only.	 M. Radhakrishnan			
CHEM	105	Fundamentals Chemistry w/Lab 	1.25	28	 One year of high school chemistry. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken CHEM 105P, CHEM 116, or CHEM 120.	 Carrico-Moniz, Flynn, Miwa, Tantama, Verschoor, Mavros, Oakes			
CHEM	105P	Fundamentals of Chem w/Lab 	1.25	16	 Open by permission of the instructor to students regardless of high school background or whether the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement has been fulfilled. Not open to students who have taken CHEM 105, CHEM 116, or CHEM 120.	 Miwa, McCarthy			
CHEM	116	Intro Integ Chem Bio w/Lab 	1.25	32	 One year of high school chemistry, math equivalent to two years of high school algebra, and fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have taken BISC 110/BISC 110P, BISC 112/BISC 112Y, CHEM 105, CHEM 105P, or CHEM 120. Students must attend lab during the first week to continue in the course.	 M. Radhakrishnan, M. Hall (Chemistry), Matthews (Biological Sciences)			
CHEM	120	Intensive Intro Chem w/Lab 	1.25	32	 Open to students who have a score of 4 or 5 on the Chemistry AP exam or an IB Chemistry higher level score of 5 or above. Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement. Not open to students who have completed CHEM 105, CHEM 105P, CHEM 116 and/or CHEM 205.	 Arumainayagam, McCarthy			
CHEM	205	Chemical Analy & Equilib w/Lab 	1.25	36	 CHEM 105 or CHEM 105P or CHEM 116 and fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning &amp; Data Literacy requirement (formerly QR-Basic Skills). Not open to students who have taken CHEM 120.	 Flynn, Verschoor, M. Hall, McCarthy, Wax			
CHEM	211	Organic Chemistry I w/Lab 	1.25	28	 CHEM 105, CHEM 105P, CHEM 116, or CHEM 120.	 Carrico-Moniz, Woodford, Doe, Huang, Vellucci, McCarthy			
CHEM	212	Organic Chemistry II w/Lab 	1.25	42	 CHEM 211	 Miwa, Vellucci, Woodford, Doe, Huang			
BIOC	223	Fundamentals of Biochem w/lab 	1.25	9	 (CHEM 205 or CHEM 120) and CHEM 211 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116, CHEM 212).	 Elmore, Hall, Oakes, Tantama			
			1.25	9	 (CHEM 205 or CHEM 120) and CHEM 211 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116, CHEM 212).	 Elmore, Hall, Oakes, Tantama			
BIOC	227	Principles of Biochemistry 	1	25	 (CHEM 205 or CHEM 120) and CHEM 211 and CHEM 212 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116). CHEM 212 may be taken as co-requisite with permission of the instructor. Not open to students who have completed BIOC 223/CHEM 223.	 Elmore, Tantama			
			1	25	 (CHEM 205 or CHEM 120) and CHEM 211 and CHEM 212 and one of the following (BISC 110, BISC 110P, BISC 112, BISC 112Y, BISC 116). CHEM 212 may be taken as co-requisite with permission of the instructor. Not open to students who have completed BIOC 223/CHEM 223.	 Elmore, Tantama			
CHEM	250	Research or Individual Study 	1	15	Open by permission to students who have taken at least one chemistry course and are not eligible for CHEM 350.				
CHEM	250H	Research or Individual Study 	0.5	15	Open by permission to students who have taken at least one chemistry course and are not eligible for CHEM 350 or 350H.				
CHEM	302	Sem. Communicating Chemistry 	1	12	 CHEM 205 or CHEM 120.	 Stanley			
			1	12	 CHEM 205 or CHEM 120.	 Stanley			
CHEM	303	Sem: Aquatic Chemistry 	1	16		 Stanley			
CHEM	304	Sem: Photochemistry 	1	24	 One of the following - CHEM 105, CHEM 116, CHEM 120; or permission of the instructor.	 Arumainayagam			
CHEM	305	Modern Materials 	1.25	15	 PHYS 108 and either PHYS 210 or CHEM 361, or permission of the instructor.	 Belisle			
			1.25	15	 PHYS 108 and either PHYS 210 or CHEM 361, or permission of the instructor.	 Belisle			
CHEM	307	Nanoscience 	1	15	 CHEM 205 or CHEM 120, and CHEM 211.	 Flynn			
CHEM	309	Computational Chemistry 	1	12	 (CHEM 105 and CHEM 205) or (CHEM 116 and CHEM 205) or CHEM 120, and CHEM 211 and MATH 116, or permission of the instructor.	 Mavros, M. Radhakrishnan			
CHEM	310	Sem: Astrochemistry 	1	24	 CHEM 105 or CHEM 120.	 Arumainayagam			
CHEM	318	Adv Organic Chem: Reactions 	1	16	 CHEM 212	 Carrico-Moniz, Miwa			
BIOC	320	Adv Biochem Lab 	1	16	 BIOC 223/CHEM 223	 Oakes			
			1	16	 BIOC 223/CHEM 223	 Oakes			
BIOC	323	Seminar: Chemical Biology 	1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford			
			1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford			
BIOC	324	CSPW: Biochem for Soc Prob 	1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore			
			1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore			
BIOC	325	Sem: Biosensors & Optogenetics 	1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama			
			1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama			
CHEM	330	Physical Chemistry I with Lab 	1.25	18	 (CHEM 205 or CHEM 120) and (PHYS 104 or PHYS 107) and (MATH 215 (strongly recommended) or MATH 205). Not open to students who have taken CHEM 331.	 Arumainayagam, Mavros, Wax			
CHEM	330X	Physical Chemistry 	1	18	 (CHEM 205 or CHEM 120) and (PHYS 104 or PHYS 107) and (MATH 215 (strongly recommended) or MATH 205). Not open to students who have taken CHEM 331.	 Arumainayagam			
BIOC	331	Biophys Chem 	1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan			
			1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan			
CHEM	334	Physical Chemistry II 	1	15	 CHEM 330 (or CHEM 331 by permission of the instructor) and either (PHYS 106 or PHYS 108) and MATH 215. Not open to students who have taken CHEM 335.	 M. Radhakrishnan, Mavros			
CHEM	335	Physical Chemistry II w/Lab 	1.25	12	 CHEM 330 and (PHYS 106 or PHYS 108) and MATH 215. Not open to students who have taken CHEM 334.	 M. Radhakrishnan, Mavros			
CHEM	341	Inorganic Chemistry w/Lab 	1.25	24	 Required CHEM 205 or CHEM 120, and CHEM 211; Strongly recommended CHEM 212.	Stanley, Verschoor			
CHEM	350	Research or Individual Study 	1	25	Open by permission to students who have taken at least three chemistry courses.				
CHEM	350H	Research or Individual Study 	0.5	15	Permission of the instructor.			Spring; Fall	Spring; Fall
CHEM	355	Thesis Research 	1	15	 Open only to Seniors with permission of the instructor.				
CHEM	360	Senior Thesis Research 	1	25	Permission of the department.				
CHEM	361	Analytical Chemistry w/Lab 	1.25	8	 Either (CHEM 205 and CHEM 211) or (CHEM 120 and CHEM 211). Suggested - PHYS 106 or PHYS 108.	Flynn			
CHEM	365	Thesis 	1	15	 CHEM 355 and permission of the department.				
CHEM	370	Senior Thesis 	1	25	 CHEM 360 and permission of department.				
CHIN	101	Beginning Chinese I 	1.25	15	None. Open only to students with no Chinese language background.	Staff			
CHIN	102	Beginning Chinese II 	1.25	15	 CHIN 101 or placement by the department.	 Tang, Staff			
CHIN	103	Advanced Beginning Chinese I 	1	15	 Placement by the department. Open to students who can speak some Chinese (Mandarin or other Chinese dialects), or who have some knowledge about reading and writing Chinese characters.	 Zhao			
CHIN	104	Advanced Beginning Chinese II 	1	15	 CHIN 103 or placement by the department.	 Zhao			
CHIN	201	Intermediate Chinese I 	1.25	15	CHIN 102 or placement by the department.	 Tang			
CHIN	202	Intermediate Chinese II 	1.25	15	 CHIN 201 or placement by the department.	 Chen			
CHIN	203	Advanced Intermediate Chinese I 	1	15	 CHIN 104 or placement by the department.	 Chen			
CHIN	204	Advanced Intermediate Chinese II 	1	15	 CHIN 203 or placement by the department.	 Tang			
CHIN	208	Writing Modern China (Eng) 	1	25	 None	 M. Song			
CHIN	211	Dream of the Red Chamber (Eng) 	1	25	 None. Not open to students who have taken CHIN 311.	 Widmer			
CHIN	220	The Fall of the Ming (Eng) 	1	25	 None. Not open to students who have taken CHIN 320.	 Widmer			
CHIN	226	City in Modern Chinese Lit & Film (Eng) 	1	15	 None. Not open to students who have taken CHIN 326.	 M. Song			
CHIN	233	Masterworks of Chinese Fiction 	1	15	 None.	 Widmer			
CHIN	239	Pop Culture in Modern China 	1	25	 None	 M. Song			
CAMS	203	Chinese Cinema (in Eng) 	1	25	 None	 M. Song			
			1	25	 None	 M. Song			
CHIN	244	Classical Chinese Theater (Eng) 	1	25	 None. Not open to students who have taken CHIN 344.	 Widmer			
CHIN	245	Chinese Women Revol. (Eng) 	1	25	 None. Not open to students who have taken CHIN 345.	 Widmer			
CHIN	250	Research or Individual Study 	1	30	Permission of the instructor.			Spring; Fall	Spring; Fall
CHIN	250H	Research or Individual Study 	0.5	30	Permission of the instructor.			Spring; Fall	Spring; Fall
CHIN	301	Advanced Chinese I 	1	15	 CHIN 202 or placement by the department.	 Zhao			
CHIN	302	Advanced Chinese II 	1	15	 CHIN 301 or placement by the department.	 Zhao			
CHIN	303	Business Chinese 	1	15	 CHIN 302 or CHIN 204 or permission of the instructor.	 Foti			
CHIN	306	Adv Reading 20th C Lit & Culture 	1	15	 CHIN 204 or CHIN 302 or placement by the department.; students entering the course through CHIN 301 are strongly encouraged to first complete CHIN 302 as well.	 Chen			
CHIN	311	Dream of the Red Chamber (Eng) 	1	25	 One previous course on Chinese history or culture. Not open to students who have taken CHIN 211.	 Widmer			
CHIN	320	The Fall of the Ming (Eng) 	1	20	 None. Not open to students who have taken CHIN 220.	 Widmer			
CHIN	326	City in Modern Chin Lit & Film (Eng) 	1	15	 One course at the 200 or 300 level in East Asian languages and literatures, East Asian arts, history, philosophy, or religion. Not open to students who have taken CHIN 226.	 M. Song			
CHIN	333	Masterworks of Chinese Fiction 	1	15	 Permission of the instructor.	 Widmer			
CHIN	338	Reading in Modern Chinese Lit 	1	15	 CHIN 306 and CHIN 307, or placement by the department.	 M. Song			
CHIN	344	Classical Chinese Theater (Eng) 	1	25	 One previous course in Chinese history or culture. Not open to students who have taken CHIN 244.	 Widmer			
CHIN	345	Chinese Women Revol. (Eng) 	1	25	 One prior course in EALC, EAS or WGST. Not open to student who have taken CHIN 245.	 Widmer			
