PHYS	331	Modern Materials	1.25	15	 PHYS 108 and either PHYS 210 or CHEM 361, or permission of the instructor.	 Belisle	MM - Mathematical Modeling and Problem Solving; NPS - Natural and Physical Sciences	Every other year; Fall	Not Offered
CHEM	307	Nanoscience 	1	15	 CHEM 205 or CHEM 120, and CHEM 211.	 Flynn	NPS - Natural and Physical Sciences	Spring; Every three years	Spring
CHEM	309	Computational Chemistry 	1	12	 (CHEM 105 and CHEM 205) or (CHEM 116 and CHEM 205) or CHEM 120, and CHEM 211 and MATH 116, or permission of the instructor.	 Mavros, M. Radhakrishnan	MM - Mathematical Modeling and Problem Solving; NPS - Natural and Physical Sciences	Every other year; Fall	Fall
CHEM	310	Sem: Astrochemistry 	1	24	 CHEM 105 or CHEM 120.	 Arumainayagam	NPS - Natural and Physical Sciences	Every three years	Not Offered
CHEM	318	Adv Organic Chem: Reactions 	1	16	 CHEM 212	 Carrico-Moniz, Miwa	NPS - Natural and Physical Sciences	Fall	Spring
BIOC	320	Adv Biochem Lab 	1	16	 BIOC 223/CHEM 223	 Oakes	LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Spring	Spring
CHEM	320	Adv Biochem Lab	1	16	 BIOC 223/CHEM 223	 Oakes	LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Spring	Spring
BIOC	323	Seminar: Chemical Biology 	1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford	NPS - Natural and Physical Sciences	Fall	Not Offered
CHEM	323	Seminar: Chemical Biology	1	16	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor.	 Elmore, Woodford	NPS - Natural and Physical Sciences	Fall	Not Offered
BIOC	324	CSPW: Biochem for Soc Prob 	1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore	NPS - Natural and Physical Sciences	Every three years	Not Offered
CHEM	324	CSPW: Biochem for Soc Prob	1	12	 BIOC 223/CHEM 223 or BIOC 227/CHEM 227, or permission of instructor. 	 Elmore	NPS - Natural and Physical Sciences	Every three years	Not Offered
BIOC	325	Sem: Biosensors & Optogenetics 	1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama	NPS - Natural and Physical Sciences	Spring	Spring
CHEM	325	Sem: Biosensors & Optogenetics	1	12	 One of the following - CHEM 212, BIOC 223/CHEM 223, BIOC 227/CHEM 227, BIOC 220/BISC 220; or permission of the instructor.	 Tantama	NPS - Natural and Physical Sciences	Spring	Spring
CHEM	330	Physical Chemistry I with Lab 	1.25	18	 (CHEM 205 or CHEM 120) and (PHYS 104 or PHYS 107) and (MATH 215 (strongly recommended) or MATH 205). Not open to students who have taken CHEM 331.	 Arumainayagam, Mavros, Wax	MM - Mathematical Modeling and Problem Solving; LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Fall	Fall
CHEM	330X	Physical Chemistry 	1	18	 (CHEM 205 or CHEM 120) and (PHYS 104 or PHYS 107) and (MATH 215 (strongly recommended) or MATH 205). Not open to students who have taken CHEM 331.	 Arumainayagam	NPS - Natural and Physical Sciences	Fall	Fall
BIOC	331	Biophys Chem 	1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan	MM - Mathematical Modeling and Problem Solving; NPS - Natural and Physical Sciences	Spring	Fall
CHEM	331	Biophys Chem	1	24	 BIOC 223/CHEM 223 and MATH 116 or equivalent.	 M. Radhakrishnan	MM - Mathematical Modeling and Problem Solving; NPS - Natural and Physical Sciences	Spring	Fall
CHEM	334	Physical Chemistry II 	1	15	 CHEM 330 (or CHEM 331 by permission of the instructor) and either (PHYS 106 or PHYS 108) and MATH 215. Not open to students who have taken CHEM 335.	 M. Radhakrishnan, Mavros	MM - Mathematical Modeling and Problem Solving; NPS - Natural and Physical Sciences	Spring	Not Offered
CHEM	335	Physical Chemistry II w/Lab 	1.25	12	 CHEM 330 and (PHYS 106 or PHYS 108) and MATH 215. Not open to students who have taken CHEM 334.	 M. Radhakrishnan, Mavros	MM - Mathematical Modeling and Problem Solving; LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Spring	Spring
CHEM	341	Inorganic Chemistry w/Lab 	1.25	24	 Required CHEM 205 or CHEM 120, and CHEM 211; Strongly recommended CHEM 212.	Stanley, Verschoor	LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Spring	Spring
CHEM	350	Research or Individual Study 	1	25	Open by permission to students who have taken at least three chemistry courses.			Spring; Fall	Fall; Spring
CHEM	350H	Research or Individual Study 	0.5	15	Permission of the instructor.			Spring; Fall	Spring; Fall
CHEM	355	Thesis Research 	1	15	 Open only to Seniors with permission of the instructor.			Spring; Fall	Fall; Spring
CHEM	360	Senior Thesis Research 	1	25	Permission of the department.			Spring; Fall	Fall; Spring
CHEM	361	Analytical Chemistry w/Lab 	1.25	8	 Either (CHEM 205 and CHEM 211) or (CHEM 120 and CHEM 211). Suggested - PHYS 106 or PHYS 108.	Flynn	LAB - Natural and Physical Sciences Laboratory; NPS - Natural and Physical Sciences	Fall	Fall
CHEM	365	Thesis 	1	15	 CHEM 355 and permission of the department.			Spring; Fall	Fall; Spring
CHEM	370	Senior Thesis 	1	25	 CHEM 360 and permission of department.			Spring; Fall	Fall; Spring
CHIN	101	Beginning Chinese I 	1.25	15	None. Open only to students with no Chinese language background.	Staff		Fall	Fall
CHIN	102	Beginning Chinese II 	1.25	15	 CHIN 101 or placement by the department.	 Tang, Staff		Spring	Spring
CHIN	103	Advanced Beginning Chinese I 	1	15	 Placement by the department. Open to students who can speak some Chinese (Mandarin or other Chinese dialects), or who have some knowledge about reading and writing Chinese characters.	 Zhao		Fall	Fall
CHIN	104	Advanced Beginning Chinese II 	1	15	 CHIN 103 or placement by the department.	 Zhao		Spring	Spring
CHIN	201	Intermediate Chinese I 	1.25	15	CHIN 102 or placement by the department.	 Tang		Fall	Fall
CHIN	202	Intermediate Chinese II 	1.25	15	 CHIN 201 or placement by the department.	 Chen	LL - Language and Literature	Spring	Spring
CHIN	203	Advanced Intermediate Chinese I 	1	15	 CHIN 104 or placement by the department.	 Chen		Fall	Fall
CHIN	204	Advanced Intermediate Chinese II 	1	15	 CHIN 203 or placement by the department.	 Tang	LL - Language and Literature	Spring	Spring
CHIN	208	Writing Modern China (Eng) 	1	25	 None	 M. Song	LL - Language and Literature; HS - Historical Studies	Every other year; Fall	Not Offered
CHIN	211	Dream of the Red Chamber (Eng) 	1	25	 None. Not open to students who have taken CHIN 311.	 Widmer	LL - Language and Literature	Spring	Not Offered
CHIN	220	The Fall of the Ming (Eng) 	1	25	 None. Not open to students who have taken CHIN 320.	 Widmer	LL - Language and Literature; HS - Historical Studies	Fall	Fall
CHIN	226	City in Modern Chinese Lit & Film (Eng) 	1	15	 None. Not open to students who have taken CHIN 326.	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CHIN	233	Masterworks of Chinese Fiction 	1	15	 None.	 Widmer	LL - Language and Literature	Fall	Not Offered
CHIN	239	Pop Culture in Modern China 	1	25	 None	 M. Song	LL - Language and Literature	Every other year; Spring	Not Offered
CAMS	203	Chinese Cinema (in Eng) 	1	25	 None	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Fall	Not Offered
CHIN	243	Chinese Cinema (in Eng)	1	25	 None	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Fall	Not Offered
CHIN	244	Classical Chinese Theater (Eng) 	1	25	 None. Not open to students who have taken CHIN 344.	 Widmer	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CHIN	245	Chinese Women Revol. (Eng) 	1	25	 None. Not open to students who have taken CHIN 345.	 Widmer	HS - Historical Studies; LL - Language and Literature	Spring	Spring
CHIN	250	Research or Individual Study 	1	30	Permission of the instructor.			Spring; Fall	Fall; Spring
CHIN	250H	Research or Individual Study 	0.5	30	Permission of the instructor.			Spring; Fall	Spring; Fall
CHIN	301	Advanced Chinese I 	1	15	 CHIN 202 or placement by the department.	 Zhao	LL - Language and Literature	Fall	Fall
CHIN	302	Advanced Chinese II 	1	15	 CHIN 301 or placement by the department.	 Zhao	LL - Language and Literature	Spring	Spring
CHIN	303	Business Chinese 	1	15	 CHIN 302 or CHIN 204 or permission of the instructor.	 Foti	LL - Language and Literature	Fall	Not Offered
CHIN	306	Adv Reading 20th C Lit & Culture 	1	15	 CHIN 204 or CHIN 302 or placement by the department.; students entering the course through CHIN 301 are strongly encouraged to first complete CHIN 302 as well.	 Chen	LL - Language and Literature	Fall	Fall
CHIN	311	Dream of the Red Chamber (Eng) 	1	25	 One previous course on Chinese history or culture. Not open to students who have taken CHIN 211.	 Widmer	LL - Language and Literature	Spring	Not Offered
CHIN	320	The Fall of the Ming (Eng) 	1	20	 None. Not open to students who have taken CHIN 220.	 Widmer	LL - Language and Literature; HS - Historical Studies	Fall	Fall
CHIN	326	City in Modern Chin Lit & Film (Eng) 	1	15	 One course at the 200 or 300 level in East Asian languages and literatures, East Asian arts, history, philosophy, or religion. Not open to students who have taken CHIN 226.	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Fall	Not Offered
CHIN	333	Masterworks of Chinese Fiction 	1	15	 Permission of the instructor.	 Widmer	LL - Language and Literature	Fall	Not Offered
CHIN	338	Reading in Modern Chinese Lit 	1	15	 CHIN 306 and CHIN 307, or placement by the department.	 M. Song	LL - Language and Literature	Spring	Spring
CHIN	344	Classical Chinese Theater (Eng) 	1	25	 One previous course in Chinese history or culture. Not open to students who have taken CHIN 244.	 Widmer	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CHIN	345	Chinese Women Revol. (Eng) 	1	25	 One prior course in EALC, EAS or WGST. Not open to student who have taken CHIN 245.	 Widmer	LL - Language and Literature; HS - Historical Studies	Spring	Spring
CHIN	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Spring; Fall
CHIN	350H	Research or Individual Study 	0.5	15	Permission of the instructor.			Spring; Fall	Fall; Spring
CHIN	360	Senior Thesis Research 	1	15	Permission of the department.			Spring; Fall	Fall; Spring
CHIN	370	Senior Thesis 	1	15	CHIN 360 and permission of the department.			Spring; Fall	Spring; Fall
CHIN	381	Eileen Chang (Eng) 	1	15	 One course at the 200 or 300 level on Chinese literature, history or culture, or by permission of the instructor.	 M. Song	LL - Language and Literature	Every other year	Fall
CHIN	382	Sem: Sci Fi & Future of China 	1	15	 One course at the 200 or 300 level on Chinese literature, history or culture, or by permission of the instructor.	 M. Song	LL - Language and Literature	Every other year; Spring	Not Offered
CAMS	101	Intro Cinema & Media Studies 	1	30	 None.	 TBD	ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Fall; Spring
CAMS	107Y	FYS: Is Technology Evil? 	1	15	 None. Open to First-Years only.	 N. Gutierrez	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
ARTS	165	Intro to Moving Image 	1	14	 Open to First-Years, Sophomores, and Juniors. Seniors by permission of the instructor.	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Spring; Fall
CAMS	135	Intro to Moving Image	1	14	 Open to First-Years, Sophomores, and Juniors. Seniors by permission of the instructor.	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Spring; Fall
ARTS	108	Photography I 	1	14	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Fall; Spring
CAMS	138	Photography I	1	14	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Fall; Spring
CAMS	201	Technologies of Film & Media 	1	15	 One of the following - CAMS 101, CAMS 105, ARTS 165/CAMS 135, ARTS 108/CAMS 138, ARTH 100, WRIT 107; or permission of the instructor.	 Gutierrez	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	202	Aesthetics of Film & Media 	1	15	 One of the following - CAMS 101, CAMS 105, ARTS 165/CAMS 135, ARTS 108/CAMS 138, ARTH 100, WRIT 107; or permission of the instructor.	 TBD	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
CAMS	203	Chinese Cinema (in Eng) 	1	25	 None	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Fall	Not Offered
CHIN	243	Chinese Cinema (in Eng)	1	25	 None	 M. Song	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Fall	Not Offered
ARTH	226	History of Photography 	1	30	None. ARTH 100 strongly recommended.	Berman	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	207	History of Photography	1	30	None. ARTH 100 strongly recommended.	Berman	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	208	Writing for Television 	1	15	 None	 Holmes	LL - Language and Literature		Fall
ENG	208	Writing for Television	1	15	 None	 Holmes	LL - Language and Literature		Fall
CAMS	210	Critical Computing History 	1	20	 None.	 N. Gutierrez	ARS - Visual Arts, Music, Theater, Film and Video		Spring
CAMS	218	Theories of Media 	1	20	 None.	 TBD	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CAMS	219	Eco Cinema and Media 	1	15	 None	 b /b	ARS - Visual Arts, Music, Theater, Film and Video		Not Offered
ES	219	Eco Cinema and Media	1	15	 None	 b /b	ARS - Visual Arts, Music, Theater, Film and Video		Not Offered
CAMS	220	Decolonizing Film History 	1	20	 None	 TBD	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Spring
CAMS	221	21st Century Documentary 	1	15	 None	 TBD	ARS - Visual Arts, Music, Theater, Film and Video		Not Offered
CAMS	222	Documentary Film and Media 	1	20	 None	 TBD	ARS - Visual Arts, Music, Theater, Film and Video		Fall
CAMS	224	Italian Women Directors (Eng) 	1	25		Laviosa	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
ITAS	212	Italian Women Directors (Eng)	1	25		Laviosa	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CAMS	225	Cinema in the Public Sphere 	1	20	 None.	 Morari	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CAMS	227	Television 	1	15	 None.		ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
ARTS	260	Moving Image Studio 	1	12	 Any 100-level ARTS course, or ARTS 221/CAMS 239.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Spring
CAMS	230	Moving Image Studio	1	12	 Any 100-level ARTS course, or ARTS 221/CAMS 239.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Spring
ANTH	232	Anthropology of Media 	1	15	None	Karakasidou	SBA - Social and Behavioral Analysis	Every other year	Fall
CAMS	232	Anthropology of Media	1	15	None	Karakasidou	SBA - Social and Behavioral Analysis	Every other year	Fall
CAMS	233	American Jews and the Media 	1	30		Lambert	LL - Language and Literature	Every other year; Fall	Not Offered
JWST	233	American Jews and the Media	1	30		Lambert	LL - Language and Literature	Every other year; Fall	Not Offered
CAMS	234	The Art of Screenwriting 	1	15	 None	 Cezair-Thompson	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
ENG	204	The Art of Screenwriting	1	15	 None	 Cezair-Thompson	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
ARTS	265	Intermed Video Production 	1	12	 Any 100-level ARTS course and either CAMS 101 or CAMS 201, or permission of the instructor.	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	235	Intermed Video Production	1	12	 Any 100-level ARTS course and either CAMS 101 or CAMS 201, or permission of the instructor.	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
ARTS	208	Photo II: Digital/Analog Rift 	1	12	Any 100-level ARTS course.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	238	Photo II: Digital/Analog Rift	1	12	Any 100-level ARTS course.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
ARTS	221	Digital Imaging 	1	15	 Any 100-level ARTS course.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Fall
CAMS	239	Digital Imaging	1	15	 Any 100-level ARTS course.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Fall
CAMS	240	Gendering the Bronze Screen 	1	25	None.	Mata	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
WGST	223	Gendering the Bronze Screen	1	25	None.	Mata	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	241	Asian/American Women in Film 	1	25	None	Creef	ARS - Visual Arts, Music, Theater, Film and Video		Fall
WGST	249	Asian/American Women in Film	1	25	None	Creef	ARS - Visual Arts, Music, Theater, Film and Video		Fall
CAMS	243	Love in Indian Cinema 	1	25	 None	 Shukla-Bhatt	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Fall
			1	25	 None	 Shukla-Bhatt	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Fall
CAMS	250	Research or Individual Study 	1	10	Permission of the instructor and director of Cinema and Media Studies required.			Spring; Fall	Fall; Spring
CAMS	250H	Research or Individual Study 	0.5	10	Permission of the instructor and director of Cinema and Media Studies required.			Spring; Fall	Spring; Fall
ARTS	255	Dynamic Interface Design 	1	15	 Any 100-level ARTS course and either CS 110 or CS 111.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CAMS	255	Dynamic Interface Design	1	15	 Any 100-level ARTS course and either CS 110 or CS 111.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CAMS	261	African Cinema 	1	18	 None.	 Prabhu	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
AFR	271	History of Slavery Thru Film 	1	25	None	Jackson	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Not Offered
CAMS	271	History of Slavery Thru Film	1	25	None	Jackson	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Not Offered
CAMS	277	Film Noir 	1	30	 None.	 Shetley	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	286	Film& Propag Nazi Germ(in Eng) 	1	25	None	Hans	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Spring; Every three years	Not Offered
GER	286	Film& Propag Nazi Germ(in Eng)	1	25	None	Hans	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Spring; Every three years	Not Offered
CAMS	301	Sem: Surveillance Media 	1	14	 Either CAMS 201 or CAMS 202, and another CAMS-200 level course	 Morari	ARS - Visual Arts, Music, Theater, Film and Video	Every other year; Spring	Not Offered
CAMS	302	Sem: Media Archaeology 	1	12	 CAMS 201 or CAMS 202.	 Morari	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Not Offered
CAMS	304	Sem: Posthumanism 	1	12	 CAMS 201 or CAMS 202, or permission of the instructor.	 N. Gutierrez	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
ANTH	305	Ethnographic Film 	1	15	ANTH 301 or two 200-level units in anthropology, cinema and media studies, economics, history, political science, or sociology or permission of the instructor.	TBD	SBA - Social and Behavioral Analysis	Every other year	Not Offered
CAMS	305	Ethnographic Film	1	15	ANTH 301 or two 200-level units in anthropology, cinema and media studies, economics, history, political science, or sociology or permission of the instructor.	TBD	SBA - Social and Behavioral Analysis	Every other year	Not Offered
CAMS	308	Advanced Writing for TV 	1	15	 CAMS208/ENG 208	 Holmes	LL - Language and Literature	Every other year	Spring
ENG	308	Advanced Writing for TV	1	15	 CAMS208/ENG 208	 Holmes	LL - Language and Literature	Every other year	Spring
CAMS	310	Film Festivals 	1	14	 Either CAMS 201 or CAMS 202, and an additional 200-level CAMS course.		ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
ARTS	313	Virtual Form 	1	15	 Any ARTS course. Strong computer familiarity needed.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	313	Virtual Form	1	15	 Any ARTS course. Strong computer familiarity needed.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
ARTS	321	Advanced New Media 	1	15	 Two 200-level courses in ARTS, CAMS, or MAS.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	321	Advanced New Media	1	15	 Two 200-level courses in ARTS, CAMS, or MAS.	 Olsen	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	324	Film Genre, Genre Films 	1	15	 Either CAMS 201 or CAMS 202, and an additional 200-level CAMS course.	 Shetley	ARS - Visual Arts, Music, Theater, Film and Video	Fall	Fall
CAMS	327	CSPW: Pub. Writing Film & TV 	1	12	CAMS 202 or permission of the instructor.	Shetley	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
ARTS	365	Advanced Video Production 	1	12	 ARTS 265/CAMS 235 and either CAMS 101 or CAMS 201, or permission of the instructor.	 Joswkowicz	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
CAMS	335	Advanced Video Production	1	12	 ARTS 265/CAMS 235 and either CAMS 101 or CAMS 201, or permission of the instructor.	 Joswkowicz	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
ARTS	308	Photography III 	1	12	 Any 100-level ARTS course and either ARTS 208/CAMS 238 or ARTS 221/CAMS 239, or permission of the instructor required.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
CAMS	338	Photography III	1	12	 Any 100-level ARTS course and either ARTS 208/CAMS 238 or ARTS 221/CAMS 239, or permission of the instructor required.	Landeros	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
CAMS	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
CAMS	350H	Research or Individual Study 	0.5	10	Permission of the instructor.			Spring; Fall	Fall; Spring
CAMS	360	Senior Thesis Research 	1	15	Permission of the director.			Spring; Fall	Spring; Fall
ARTS	366	Advanced Digital Projects 	1	12	 CAMS 101 and ARTS165/ CAMS 135, or ARTS 265/ CAMS 235, or an equivalent MIT Architecture Studio. Note that knowledge of some, if not all, of the following software is essential - Photoshop, AutoCad, Sketchup, 3D Studio Max, and/or Rhino.br/	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	366	Advanced Digital Projects	1	12	 CAMS 101 and ARTS165/ CAMS 135, or ARTS 265/ CAMS 235, or an equivalent MIT Architecture Studio. Note that knowledge of some, if not all, of the following software is essential - Photoshop, AutoCad, Sketchup, 3D Studio Max, and/or Rhino.br/	 Joskowicz	ARS - Visual Arts, Music, Theater, Film and Video	Every other year	Not Offered
CAMS	370	Senior Thesis 	1	25	CAMS 360 and permission of the department.			Spring; Fall	Fall; Spring
ANTH	103	Introduction to Archaeology 	1	30	 None	 Minor	SBA - Social and Behavioral Analysis	Fall	Fall
CLCV	103	Introduction to Archaeology	1	30	 None	 Minor	SBA - Social and Behavioral Analysis	Fall	Fall
CLCV	104	Greek and Roman Mythology 	1	30	None	Burns	REP - Religion, Ethics, and Moral Philosophy; LL - Language and Literature	Summer; Spring	Spring
CLCV	106	Daily Life Ancient Greece/Rome 	1	25	None	Starr	HS - Historical Studies	Spring	Not Offered
CLCV	110Y	FYS: Archaeology and Artifacts 	1	15	 None. Open to First-Years only.	 Burns	SBA - Social and Behavioral Analysis; HS - Historical Studies		Fall
CLCV	205	Ancient Greek and Roman Spectacle 	1	16	 None. Not open to students who have taken CLCV 305.	 Burns	HS - Historical Studies		Fall
CLCV	206	Gods and Heroes 	1	20	None	Burns	HS - Historical Studies; ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
CLCV	210	Greek Drama Then and Now 	1	25	 None. Not open to students who have taken CLCV 310.	 Dougherty	ARS - Visual Arts, Music, Theater, Film and Video; LL - Language and Literature		Not Offered
CLCV	212	Reading Travel 	1	25		 Dougherty	LL - Language and Literature	Fall	Spring
CPLT	212	Reading Travel	1	25		 Dougherty	LL - Language and Literature	Fall	Spring
CLCV	213	Sex & Gender in Ancient Greece 	1	25	 None. Not open to students who have taken CLCV 313.	 Gilhuly	LL - Language and Literature	Every other year	Fall
ANTH	215	Bronze Age Greece in Med. Context 	1	25	None	Burns	SBA - Social and Behavioral Analysis; HS - Historical Studies	Spring	Not Offered
CLCV	215	Bronze Age Greece in Med. Context	1	25	None	Burns	SBA - Social and Behavioral Analysis; HS - Historical Studies	Spring	Not Offered
CLCV	230	War: From Troy to Baghdad 	1	25	 None. Not open to student who have taken CLCV 330.	 Rogers	LL - Language and Literature; HS - Historical Studies	Fall	Fall
CLCV	236	Greek & Roman Religion 	1	20	 None. Not open to students who have taken CLCV 336.	 Rogers	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy		Not Offered
CLCV	240	Romans, Jews,  and Christians 	1	25	None	Geller	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year; Fall	Not Offered
REL	240	Romans, Jews,  and Christians	1	25	None	Geller	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year; Fall	Not Offered
CLCV	241	Running a Business in Ancient Rome 	1	25	 None.	 Starr	HS - Historical Studies; SBA - Social and Behavioral Analysis		Spring
CLCV	243	Roman Law 	1	30	None	Starr	HS - Historical Studies; SBA - Social and Behavioral Analysis	Every other year; Spring	Not Offered
CLCV	250	Research or Individual Study 	1	25	Permission of the instructor.			Spring; Fall	Spring; Fall
CLCV	250H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Spring; Fall
CLCV	280H	Sem: Heritage and Diplomacy 	0.5	15	 None	 Burns	SBA - Social and Behavioral Analysis	Spring	Not Offered
CLCV	305	Ancient Greek and Roman Spectacle 	1	16	 Permission of the instructor required. Not open to students who have taken CLCV 205.	 Burns	HS - Historical Studies		Not Offered
CLCV	310	Greek Drama Then and Now 	1	25	 Permission of the instructor required. Not open to students who have taken CLCV 210.	 Dougherty	ARS - Visual Arts, Music, Theater, Film and Video; LL - Language and Literature		Not Offered
CLCV	313	Sex and Gender in Ancient Greece 	1	25	 200 level course in CLCV, GRK, or LAT; or permission of the instructor. Not open to students who have taken CLCV 313.	 Gilhuly	LL - Language and Literature	Every other year	Fall
CLCV	330	War: From Troy to Baghdad 	1	25	 Permission of the instructor required. Not open to students who have taken CLCV 230.	 Rogers	LL - Language and Literature; HS - Historical Studies	Fall	Fall
CLCV	336	Greek & Roman Religion 	1	15	 Permission of the instructor required. Not open to students who have taken CLCV 236.	 Rogers	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy		Not Offered
CLCV	350	Research or Individual Study 	1	25	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Spring; Fall
CLCV	350H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Fall; Spring
CLCV	360	Senior Thesis Research 	1	15	Permission of the department.			Spring; Fall	Fall; Spring
CLCV	370	Senior Thesis 	1	25	CLCV 360 and permission of the department.			Spring; Fall	Spring; Fall
ARTH	373	Antiquities Today: Replication 	1	12	Prior college-level coursework in Art History and/or Classical Civilization.	Burns	ARS - Visual Arts, Music, Theater, Film and Video		Spring
CLCV	373	Antiquities Today: Replication	1	12	Prior college-level coursework in Art History and/or Classical Civilization.	Burns	ARS - Visual Arts, Music, Theater, Film and Video		Spring
